Hour,Point,Energy,Timestamp,Date,Day of Week,Out_of_Office,Presurvey,Weekly_Survey,Before_Game_Baseline,In_Game_Baseline
8,4.210106372833252,73.96525264627451,2022-05-01 08:00:00,2022-05-01,Sunday,0,2.53,2.18,6.526794897435898,73.24582794955506
9,0.0,155.13961992967776,2022-05-01 09:00:00,2022-05-01,Sunday,0,2.53,2.18,6.171538461538463,134.16268629391163
10,10.0,128.45593825072766,2022-05-01 10:00:00,2022-05-01,Sunday,0,2.53,2.18,6.655641012820514,97.83774100440974
11,0.12235689163208008,295.4215285072499,2022-05-01 11:00:00,2022-05-01,Sunday,0,2.53,2.18,6.773974371794874,245.5835826302911
12,0.0,255.6326803788219,2022-05-01 12:00:00,2022-05-01,Sunday,0,2.53,2.18,7.644743602564103,213.71404037371653
13,10.0,210.88814833646967,2022-05-01 13:00:00,2022-05-01,Sunday,0,2.53,2.18,7.025129461538459,262.04810072890825
14,9.985452651977539,402.5865519526205,2022-05-01 14:00:00,2022-05-01,Sunday,0,2.53,2.18,7.214229512820514,383.5899520812662
15,10.0,303.9935528443417,2022-05-01 15:00:00,2022-05-01,Sunday,0,2.53,2.18,7.133589743589742,294.86945457685357
16,0.0,313.4336728307511,2022-05-01 16:00:00,2022-05-01,Sunday,0,2.53,2.18,5.554230756410253,266.5573162433105
17,10.0,82.36236477903964,2022-05-01 17:00:00,2022-05-01,Sunday,0,2.53,2.18,7.786860256410253,81.49303900816011
8,2.620962619781494,81.147026691377,2022-05-02 08:00:00,2022-05-02,Monday,0,2.53,1.68,5.949807653846153,91.04839807871811
9,0.0,134.03923194129584,2022-05-02 09:00:00,2022-05-02,Monday,0,2.53,1.68,11.048076935897436,156.56537819520835
10,10.0,108.03670515767153,2022-05-02 10:00:00,2022-05-02,Monday,0,2.53,1.68,20.65320498717949,130.88999704100365
11,1.93216609954834,234.7532183493124,2022-05-02 11:00:00,2022-05-02,Monday,0,2.53,1.68,27.24794871794872,302.9421550655554
12,0.0,210.33090839238264,2022-05-02 12:00:00,2022-05-02,Monday,0,2.53,1.68,28.968846038461535,192.54829264554158
13,0.0,298.19818903166924,2022-05-02 13:00:00,2022-05-02,Monday,0,2.53,1.68,26.78608985897436,241.29759413257588
14,0.0,431.20134781066645,2022-05-02 14:00:00,2022-05-02,Monday,0,2.53,1.68,26.64153858974359,427.0850298118059
15,5.245208740234375e-05,371.5922807646955,2022-05-02 15:00:00,2022-05-02,Monday,0,2.53,1.68,27.686538461538458,342.33776544812235
16,0.0,283.3327583561185,2022-05-02 16:00:00,2022-05-02,Monday,0,2.53,1.68,29.074935897435896,312.0371255240648
17,0.13675308227539062,143.1957242279945,2022-05-02 17:00:00,2022-05-02,Monday,0,2.53,1.68,30.389999999999997,82.97842735968732
8,0.4995017051696777,115.28141664162713,2022-05-03 08:00:00,2022-05-03,Tuesday,0,2.53,1.68,9.958076923076925,70.55739917686167
9,0.0,188.56564717744428,2022-05-03 09:00:00,2022-05-03,Tuesday,0,2.53,1.68,14.314487166666666,124.85968796957668
10,10.0,146.0970340111866,2022-05-03 10:00:00,2022-05-03,Tuesday,0,2.53,1.68,32.51307691025641,93.23936311928439
11,2.4566962718963623,293.78910005050824,2022-05-03 11:00:00,2022-05-03,Tuesday,0,2.53,1.68,30.210126666666664,203.52006426082076
12,2.1390252113342285,250.54307898389925,2022-05-03 12:00:00,2022-05-03,Tuesday,0,2.53,1.68,33.25846307692308,193.49219536572363
13,0.0,400.90661238742246,2022-05-03 13:00:00,2022-05-03,Tuesday,0,2.53,1.68,28.521539615384626,192.9081142661793
14,0.0,531.0888252037595,2022-05-03 14:00:00,2022-05-03,Tuesday,0,2.53,1.68,28.508714230769233,366.9852983035725
15,9.999980926513672,349.9379412096679,2022-05-03 15:00:00,2022-05-03,Tuesday,0,2.53,1.68,34.019104999999996,314.3926786541456
16,0.0,355.7162529246896,2022-05-03 16:00:00,2022-05-03,Tuesday,0,2.53,1.68,32.231666794871806,240.6985467785485
17,1.430511474609375e-06,218.029117157526,2022-05-03 17:00:00,2022-05-03,Tuesday,0,2.53,1.68,32.26346153846155,103.22395671407337
8,1.452847957611084,56.498998662205906,2022-05-04 08:00:00,2022-05-04,Wednesday,0,2.53,1.68,10.682692269358972,86.41358303447528
9,0.0,123.77622061354049,2022-05-04 09:00:00,2022-05-04,Wednesday,0,2.53,1.68,13.7728205,146.82353268457487
10,10.0,84.78542023839968,2022-05-04 10:00:00,2022-05-04,Wednesday,0,2.53,1.68,23.574230782051284,113.09953719710086
11,0.32384490966796875,234.04863543859582,2022-05-04 11:00:00,2022-05-04,Wednesday,0,2.53,1.68,28.296410397435903,268.764221507319
12,9.999982833862305,77.04602092940347,2022-05-04 12:00:00,2022-05-04,Wednesday,0,2.53,1.68,27.889871641025646,184.69207960287022
13,9.994972229003906,178.28074365759903,2022-05-04 13:00:00,2022-05-04,Wednesday,0,2.53,1.68,30.102948858974358,328.8830753328363
14,0.000102996826171875,376.9287739374237,2022-05-04 14:00:00,2022-05-04,Wednesday,0,2.53,1.68,28.945896025641034,434.20455577296053
15,0.0,364.76467513467054,2022-05-04 15:00:00,2022-05-04,Wednesday,0,2.53,1.68,30.784873076923077,358.76983802505384
16,0.0,249.8873932776946,2022-05-04 16:00:00,2022-05-04,Wednesday,0,2.53,1.68,28.578076923076917,289.28748706902917
17,0.0,151.84928873903795,2022-05-04 17:00:00,2022-05-04,Wednesday,0,2.53,1.68,33.72666666666667,121.6566853720626
8,1.0914936065673828,99.43682621381213,2022-05-05 08:00:00,2022-05-05,Thursday,0,2.53,1.68,8.531474358974357,74.9105933066223
9,0.0,158.4975793649258,2022-05-05 09:00:00,2022-05-05,Thursday,0,2.53,1.68,11.331923076923076,141.67457814262528
10,10.0,130.09523732022802,2022-05-05 10:00:00,2022-05-05,Thursday,0,2.53,1.68,26.189486910256417,105.25424769715245
11,1.631807804107666,295.4094859897301,2022-05-05 11:00:00,2022-05-05,Thursday,0,2.53,1.68,29.64820411525641,250.80106307070196
12,9.999994277954102,104.28035773596324,2022-05-05 12:00:00,2022-05-05,Thursday,0,2.53,1.68,29.592628205128197,139.01176438585432
13,9.99990463256836,230.08779444025507,2022-05-05 13:00:00,2022-05-05,Thursday,0,2.53,1.68,30.13596256410257,220.3099157462948
14,8.85608959197998,460.7979114629109,2022-05-05 14:00:00,2022-05-05,Thursday,0,2.53,1.68,30.004745256410256,401.6986392528834
15,0.001132488250732422,464.6408002112984,2022-05-05 15:00:00,2022-05-05,Thursday,0,2.53,1.68,34.311729487307694,336.1595339795637
16,0.0,342.4884986332845,2022-05-05 16:00:00,2022-05-05,Thursday,0,2.53,1.68,31.939422948717947,284.7137290784057
17,0.1813974380493164,187.89990515207785,2022-05-05 17:00:00,2022-05-05,Thursday,0,2.53,1.68,30.698589743589746,124.2309828238802
8,0.9106512069702148,69.83883120591472,2022-05-06 08:00:00,2022-05-06,Friday,0,2.53,1.68,7.930641000000001,77.36451970095297
9,0.0,136.04085019617867,2022-05-06 09:00:00,2022-05-06,Friday,0,2.53,1.68,10.78589743602564,126.52919234839436
10,10.0,102.17170189560059,2022-05-06 10:00:00,2022-05-06,Friday,0,2.53,1.68,18.938846153846153,99.03576355638522
11,0.8951702117919922,250.84068117009897,2022-05-06 11:00:00,2022-05-06,Friday,0,2.53,1.68,22.847948717948714,222.6413431931683
12,0.0016040802001953125,211.7644862824557,2022-05-06 12:00:00,2022-05-06,Friday,0,2.53,1.68,26.524358974358975,199.94503260164106
13,0.0,299.7175710695495,2022-05-06 13:00:00,2022-05-06,Friday,0,2.53,1.68,24.315000012820516,252.0464303310024
14,8.277420043945312,369.9718330801743,2022-05-06 14:00:00,2022-05-06,Friday,0,2.53,1.68,25.474807807692304,381.4697525652919
15,0.0,375.9603672265795,2022-05-06 15:00:00,2022-05-06,Friday,0,2.53,1.68,26.893204987179484,327.53132118039986
16,0.0,263.44716024477714,2022-05-06 16:00:00,2022-05-06,Friday,0,2.53,1.68,26.57064103846153,252.26829014532527
17,0.0005359649658203125,146.06111311831305,2022-05-06 17:00:00,2022-05-06,Friday,0,2.53,1.68,26.405970256410257,88.98838819545347
8,5.103158950805664,82.58988231939158,2022-05-07 08:00:00,2022-05-07,Saturday,0,2.53,1.68,6.5605127821794875,80.06340156367558
9,0.0,151.94562178703944,2022-05-07 09:00:00,2022-05-07,Saturday,0,2.53,1.68,6.4612820769230765,141.7083400576909
10,10.0,123.2129337482965,2022-05-07 10:00:00,2022-05-07,Saturday,0,2.53,1.68,6.5220512948717975,116.83969843155701
11,1.5230879783630369,271.25380066520984,2022-05-07 11:00:00,2022-05-07,Saturday,0,2.53,1.68,7.012564089743587,275.7536307946253
12,0.03358030319213867,231.70931586518083,2022-05-07 12:00:00,2022-05-07,Saturday,0,2.53,1.68,10.323203846153847,207.9208599718728
13,4.76837158203125e-07,347.4461892119834,2022-05-07 13:00:00,2022-05-07,Saturday,0,2.53,1.68,8.487565384615385,301.90087386717244
14,9.998809814453123,406.5784646619904,2022-05-07 14:00:00,2022-05-07,Saturday,0,2.53,1.68,10.878719089743589,423.2310764700631
15,9.364129066467283,296.56864448789213,2022-05-07 15:00:00,2022-05-07,Saturday,0,2.53,1.68,10.176409115384617,335.79962190650986
16,0.0,295.04237293704716,2022-05-07 16:00:00,2022-05-07,Saturday,0,2.53,1.68,11.0275641025641,293.8903951513602
17,0.0,178.79759500464928,2022-05-07 17:00:00,2022-05-07,Saturday,0,2.53,1.68,11.056923076923082,115.2022861463588
8,8.441234588623049,105.49135889450031,2022-05-08 08:00:00,2022-05-08,Sunday,0,2.53,1.68,6.526794897435898,66.97333388574934
9,0.0,206.23396913658559,2022-05-08 09:00:00,2022-05-08,Sunday,0,2.53,1.68,6.171538461538463,127.77016345063196
10,10.0,158.26568826045028,2022-05-08 10:00:00,2022-05-08,Sunday,0,2.53,1.68,6.655641012820514,96.5513595248426
11,0.30101680755615234,390.5833053389354,2022-05-08 11:00:00,2022-05-08,Sunday,0,2.53,1.68,6.773974371794874,238.7304305364834
12,9.999974250793457,140.31676639218153,2022-05-08 12:00:00,2022-05-08,Sunday,0,2.53,1.68,7.644743602564103,207.5126907113785
13,0.0,466.4736878021653,2022-05-08 13:00:00,2022-05-08,Sunday,0,2.53,1.68,7.025129461538459,252.83924273344385
14,9.612234115600586,545.9051633302939,2022-05-08 14:00:00,2022-05-08,Sunday,0,2.53,1.68,7.214229512820514,361.335943924644
15,10.0,385.5440036532902,2022-05-08 15:00:00,2022-05-08,Sunday,0,2.53,1.68,7.133589743589742,245.67093834578216
16,0.0,398.6398729289478,2022-05-08 16:00:00,2022-05-08,Sunday,0,2.53,1.68,5.554230756410253,259.36973559962365
17,0.31221532821655273,233.32912570403366,2022-05-08 17:00:00,2022-05-08,Sunday,0,2.53,1.68,7.786860256410253,75.93182780202547
8,8.427311897277832,62.47902710980752,2022-05-09 08:00:00,2022-05-09,Monday,0,2.53,3.33,5.949807653846153,88.41916400846897
9,0.0,133.60388281671598,2022-05-09 09:00:00,2022-05-09,Monday,0,2.53,3.33,11.048076935897436,157.39002084635152
10,10.0,108.31690583672392,2022-05-09 10:00:00,2022-05-09,Monday,0,2.53,3.33,20.65320498717949,128.530446448558
11,4.211641788482666,199.11277962137692,2022-05-09 11:00:00,2022-05-09,Monday,0,2.53,3.33,27.24794871794872,294.6805674661817
12,8.422807693481445,100.07473452190017,2022-05-09 12:00:00,2022-05-09,Monday,0,2.53,3.33,28.968846038461535,196.095986455147
13,5.903569221496582,230.37173664234172,2022-05-09 13:00:00,2022-05-09,Monday,0,2.53,3.33,26.78608985897436,240.2095426168336
14,0.6868762969970703,365.09271217158255,2022-05-09 14:00:00,2022-05-09,Monday,0,2.53,3.33,26.64153858974359,436.1939831115389
15,9.99764633178711,267.543466449056,2022-05-09 15:00:00,2022-05-09,Monday,0,2.53,3.33,27.686538461538458,334.9516289348816
16,0.0,281.6220799747274,2022-05-09 16:00:00,2022-05-09,Monday,0,2.53,3.33,29.074935897435896,319.2366125409592
17,0.0,159.7209618800259,2022-05-09 17:00:00,2022-05-09,Monday,0,2.53,3.33,30.389999999999997,107.85173752109579
8,6.749136924743652,86.48927102630138,2022-05-10 08:00:00,2022-05-10,Tuesday,0,2.53,3.33,9.958076923076925,80.9556844763864
9,0.0,172.58096023513886,2022-05-10 09:00:00,2022-05-10,Tuesday,0,2.53,3.33,14.314487166666666,143.22558009698628
10,10.0,143.24267052209416,2022-05-10 10:00:00,2022-05-10,Tuesday,0,2.53,3.33,32.51307691025641,108.39844988362576
11,3.1986844539642334,278.2781952381519,2022-05-10 11:00:00,2022-05-10,Tuesday,0,2.53,3.33,30.210126666666664,218.38571555203887
12,10.0,127.54937384179053,2022-05-10 12:00:00,2022-05-10,Tuesday,0,2.53,3.33,33.25846307692308,207.06119888218566
13,0.0,406.5321282066749,2022-05-10 13:00:00,2022-05-10,Tuesday,0,2.53,3.33,28.521539615384626,270.4962374869556
14,9.999998092651367,462.98097498842935,2022-05-10 14:00:00,2022-05-10,Tuesday,0,2.53,3.33,28.508714230769233,405.29948960133083
15,10.0,341.94472356596685,2022-05-10 15:00:00,2022-05-10,Tuesday,0,2.53,3.33,34.019104999999996,301.6674751087335
16,0.0,345.5593045448824,2022-05-10 16:00:00,2022-05-10,Tuesday,0,2.53,3.33,32.231666794871806,271.9270496139006
17,0.0,206.58744208625853,2022-05-10 17:00:00,2022-05-10,Tuesday,0,2.53,3.33,32.26346153846155,122.19277440028263
8,5.866079807281494,67.44535647309188,2022-05-11 08:00:00,2022-05-11,Wednesday,0,2.53,3.33,10.682692269358972,69.22272826926486
9,0.0,143.60353355183562,2022-05-11 09:00:00,2022-05-11,Wednesday,0,2.53,3.33,13.7728205,132.86234702519616
10,10.0,125.39650655042894,2022-05-11 10:00:00,2022-05-11,Wednesday,0,2.53,3.33,23.574230782051284,96.74106247956003
11,7.103787422180176,193.3883168898613,2022-05-11 11:00:00,2022-05-11,Wednesday,0,2.53,3.33,28.296410397435903,240.9016757774087
12,9.957389831542967,90.1574103775969,2022-05-11 12:00:00,2022-05-11,Wednesday,0,2.53,3.33,27.889871641025646,119.88564226177401
13,9.99992561340332,205.6202107908368,2022-05-11 13:00:00,2022-05-11,Wednesday,0,2.53,3.33,30.102948858974358,261.0943058000146
14,0.004347324371337891,397.66824725978336,2022-05-11 14:00:00,2022-05-11,Wednesday,0,2.53,3.33,28.945896025641034,380.952909569409
15,10.0,295.75670270642877,2022-05-11 15:00:00,2022-05-11,Wednesday,0,2.53,3.33,30.784873076923077,324.4240535915514
16,0.0,312.1515574078933,2022-05-11 16:00:00,2022-05-11,Wednesday,0,2.53,3.33,28.578076923076917,261.9975565726958
17,2.3365020751953125e-05,176.13015484899435,2022-05-11 17:00:00,2022-05-11,Wednesday,0,2.53,3.33,33.72666666666667,106.87189427178095
8,1.2077126502990725,78.27605523030971,2022-05-12 08:00:00,2022-05-12,Thursday,0,2.53,3.33,8.531474358974357,87.18103303412369
9,0.0,128.12297958110787,2022-05-12 09:00:00,2022-05-12,Thursday,0,2.53,3.33,11.331923076923076,153.91383108055902
10,10.0,105.94528282896941,2022-05-12 10:00:00,2022-05-12,Thursday,0,2.53,3.33,26.189486910256417,120.91934192238394
11,5.708200454711914,192.14457001635967,2022-05-12 11:00:00,2022-05-12,Thursday,0,2.53,3.33,29.64820411525641,271.03342518756125
12,0.0,210.40221555559629,2022-05-12 12:00:00,2022-05-12,Thursday,0,2.53,3.33,29.592628205128197,149.48715094658624
13,0.0,316.5533344537798,2022-05-12 13:00:00,2022-05-12,Thursday,0,2.53,3.33,30.13596256410257,238.41651006274228
14,8.53880500793457,396.7802766125178,2022-05-12 14:00:00,2022-05-12,Thursday,0,2.53,3.33,30.004745256410256,430.67252397383
15,0.537722110748291,399.1162760861943,2022-05-12 15:00:00,2022-05-12,Thursday,0,2.53,3.33,34.311729487307694,369.5522366084801
16,0.0,279.34937887990395,2022-05-12 16:00:00,2022-05-12,Thursday,0,2.53,3.33,31.939422948717947,315.7790763070193
17,0.0,148.91219835119222,2022-05-12 17:00:00,2022-05-12,Thursday,0,2.53,3.33,30.698589743589746,142.35920072271486
8,1.1915993690490725,98.52923422215723,2022-05-13 08:00:00,2022-05-13,Friday,0,2.53,3.33,7.930641000000001,67.9728718991451
9,0.0,173.07743559040082,2022-05-13 09:00:00,2022-05-13,Friday,0,2.53,3.33,10.78589743602564,120.37347656706349
10,10.0,142.35381563391584,2022-05-13 10:00:00,2022-05-13,Friday,0,2.53,3.33,18.938846153846153,94.89556515492869
11,1.92214035987854,308.8385682910299,2022-05-13 11:00:00,2022-05-13,Friday,0,2.53,3.33,22.847948717948714,215.20745581522442
12,9.963180541992188,113.24055054114802,2022-05-13 12:00:00,2022-05-13,Friday,0,2.53,3.33,26.524358974358975,191.8801972630687
13,0.0,417.4990572718414,2022-05-13 13:00:00,2022-05-13,Friday,0,2.53,3.33,24.315000012820516,235.9830536900057
14,10.0,465.0318582375034,2022-05-13 14:00:00,2022-05-13,Friday,0,2.53,3.33,25.474807807692304,352.5178978051308
15,0.0,520.1963714048693,2022-05-13 15:00:00,2022-05-13,Friday,0,2.53,3.33,26.893204987179484,308.7137200978645
16,0.0,351.6561358177591,2022-05-13 16:00:00,2022-05-13,Friday,0,2.53,3.33,26.57064103846153,239.7180612032425
17,0.005424976348876953,205.219392866509,2022-05-13 17:00:00,2022-05-13,Friday,0,2.53,3.33,26.405970256410257,107.51659587303658
8,2.2235026359558105,67.91836268295442,2022-05-14 08:00:00,2022-05-14,Saturday,0,2.53,3.33,6.5605127821794875,81.85440208380057
9,0.0,109.08951467442779,2022-05-14 09:00:00,2022-05-14,Saturday,0,2.53,3.33,6.4612820769230765,147.3074568246112
10,10.0,78.72569720499104,2022-05-14 10:00:00,2022-05-14,Saturday,0,2.53,3.33,6.5220512948717975,118.02586354209897
11,1.3460416793823242,202.16515422696486,2022-05-14 11:00:00,2022-05-14,Saturday,0,2.53,3.33,7.012564089743587,277.14045485890483
12,0.002570629119873047,188.11981762916076,2022-05-14 12:00:00,2022-05-14,Saturday,0,2.53,3.33,10.323203846153847,206.1980991050639
13,0.00010919570922851562,271.1593635746397,2022-05-14 13:00:00,2022-05-14,Saturday,0,2.53,3.33,8.487565384615385,349.56241743808624
14,10.0,323.81360249795387,2022-05-14 14:00:00,2022-05-14,Saturday,0,2.53,3.33,10.878719089743589,424.59946092470636
15,0.8000173568725586,335.28129779273013,2022-05-14 15:00:00,2022-05-14,Saturday,0,2.53,3.33,10.176409115384617,337.2294724617365
16,0.0,233.35721317061956,2022-05-14 16:00:00,2022-05-14,Saturday,0,2.53,3.33,11.0275641025641,295.8820833800819
17,0.0022563934326171875,122.39988234571041,2022-05-14 17:00:00,2022-05-14,Saturday,0,2.53,3.33,11.056923076923082,145.91720564187113
8,6.192320823669434,70.30186797632096,2022-05-15 08:00:00,2022-05-15,Sunday,0,2.53,3.33,6.526794897435898,73.59817917632688
9,0.0,170.61715548120532,2022-05-15 09:00:00,2022-05-15,Sunday,0,2.53,3.33,6.171538461538463,146.60818646236598
10,10.0,137.68957660597886,2022-05-15 10:00:00,2022-05-15,Sunday,0,2.53,3.33,6.655641012820514,118.23972301595113
11,1.7444281578063965,294.6079859568468,2022-05-15 11:00:00,2022-05-15,Sunday,0,2.53,3.33,6.773974371794874,278.645222883838
12,9.07730484008789,119.20854564944999,2022-05-15 12:00:00,2022-05-15,Sunday,0,2.53,3.33,7.644743602564103,174.30515591031426
13,1.430511474609375e-06,403.0177525088573,2022-05-15 13:00:00,2022-05-15,Sunday,0,2.53,3.33,7.025129461538459,291.53300627778134
14,9.999988555908203,455.54176385437125,2022-05-15 14:00:00,2022-05-15,Sunday,0,2.53,3.33,7.214229512820514,402.77238669753433
15,9.5367431640625e-07,442.2729189727843,2022-05-15 15:00:00,2022-05-15,Sunday,0,2.53,3.33,7.133589743589742,281.7663687315164
16,0.0,345.2350773278581,2022-05-15 16:00:00,2022-05-15,Sunday,0,2.53,3.33,5.554230756410253,294.47008046370814
17,9.956396102905273,84.63664204060464,2022-05-15 17:00:00,2022-05-15,Sunday,0,2.53,3.33,7.786860256410253,127.29787262711004
8,3.0028390884399414,86.73566969001506,2022-05-16 08:00:00,2022-05-16,Monday,0,2.53,0.66,5.949807653846153,72.07626252125166
9,0.0,146.38314244968444,2022-05-16 09:00:00,2022-05-16,Monday,0,2.53,0.66,11.048076935897436,133.7149138205312
10,10.0,122.70923748888156,2022-05-16 10:00:00,2022-05-16,Monday,0,2.53,0.66,20.65320498717949,109.7254491095789
11,0.13555383682250974,282.64866783798766,2022-05-16 11:00:00,2022-05-16,Monday,0,2.53,0.66,27.24794871794872,230.69445969965514
12,0.0,241.0317120467199,2022-05-16 12:00:00,2022-05-16,Monday,0,2.53,0.66,28.968846038461535,121.72301783468038
13,7.603402614593506,242.55013484063193,2022-05-16 13:00:00,2022-05-16,Monday,0,2.53,0.66,26.78608985897436,224.81729668759215
14,2.528891324996948,422.1346395568503,2022-05-16 14:00:00,2022-05-16,Monday,0,2.53,0.66,26.64153858974359,380.7677928536725
15,9.999752044677734,293.84647797910645,2022-05-16 15:00:00,2022-05-16,Monday,0,2.53,0.66,27.686538461538458,291.89566345047285
16,0.0,309.98949265312854,2022-05-16 16:00:00,2022-05-16,Monday,0,2.53,0.66,29.074935897435896,275.1781782761273
17,9.999961853027344,92.01464183502522,2022-05-16 17:00:00,2022-05-16,Monday,0,2.53,0.66,30.389999999999997,122.26277787995792
8,6.08284854888916,78.10926919360116,2022-05-17 08:00:00,2022-05-17,Tuesday,0,2.53,0.66,9.958076923076925,83.05223352065148
9,0.0,147.64842913313015,2022-05-17 09:00:00,2022-05-17,Tuesday,0,2.53,0.66,14.314487166666666,156.36164872992558
10,10.0,125.18445071359325,2022-05-17 10:00:00,2022-05-17,Tuesday,0,2.53,0.66,32.51307691025641,125.40164651332536
11,0.2613444328308105,276.5668720402218,2022-05-17 11:00:00,2022-05-17,Tuesday,0,2.53,0.66,30.210126666666664,255.3124400778146
12,0.0,231.28689668542796,2022-05-17 12:00:00,2022-05-17,Tuesday,0,2.53,0.66,33.25846307692308,186.35189037854494
13,4.482269287109375e-05,342.7950046904691,2022-05-17 13:00:00,2022-05-17,Tuesday,0,2.53,0.66,28.521539615384626,309.7531110958411
14,5.91278076171875e-05,443.46903443811243,2022-05-17 14:00:00,2022-05-17,Tuesday,0,2.53,0.66,28.508714230769233,431.4379639320571
15,4.76837158203125e-07,407.1637920233093,2022-05-17 15:00:00,2022-05-17,Tuesday,0,2.53,0.66,34.019104999999996,304.2621444074605
16,0.0,285.263877988725,2022-05-17 16:00:00,2022-05-17,Tuesday,0,2.53,0.66,32.231666794871806,303.25147199888283
17,9.079339981079102,107.91924644355848,2022-05-17 17:00:00,2022-05-17,Tuesday,0,2.53,0.66,32.26346153846155,155.86062155144091
8,9.484935760498047,86.27761096470506,2022-05-18 08:00:00,2022-05-18,Wednesday,0,2.53,0.66,10.682692269358972,61.20196076572652
9,0.0,169.33455485916602,2022-05-18 09:00:00,2022-05-18,Wednesday,0,2.53,0.66,13.7728205,125.74259780916628
10,10.0,123.68646227067796,2022-05-18 10:00:00,2022-05-18,Wednesday,0,2.53,0.66,23.574230782051284,95.20729295368652
11,9.999994277954102,151.57298196061973,2022-05-18 11:00:00,2022-05-18,Wednesday,0,2.53,0.66,28.296410397435903,206.3089034634205
12,10.0,103.5069646300372,2022-05-18 12:00:00,2022-05-18,Wednesday,0,2.53,0.66,27.889871641025646,113.51490111870082
13,0.263185977935791,353.10515688580915,2022-05-18 13:00:00,2022-05-18,Wednesday,0,2.53,0.66,30.102948858974358,204.5829633177741
14,0.0,408.58375437670907,2022-05-18 14:00:00,2022-05-18,Wednesday,0,2.53,0.66,28.945896025641034,360.92584152650284
15,2.574920654296875e-05,413.4703154327776,2022-05-18 15:00:00,2022-05-18,Wednesday,0,2.53,0.66,30.784873076923077,316.85458240578055
16,0.0,312.0631469195349,2022-05-18 16:00:00,2022-05-18,Wednesday,0,2.53,0.66,28.578076923076917,254.78997565975055
17,10.0,85.95029276785611,2022-05-18 17:00:00,2022-05-18,Wednesday,0,2.53,0.66,33.72666666666667,126.94428608680026
8,0.5985116958618164,98.56857052305841,2022-05-19 08:00:00,2022-05-19,Thursday,0,2.53,0.66,8.531474358974357,87.96321172846416
9,0.0,141.85322188004554,2022-05-19 09:00:00,2022-05-19,Thursday,0,2.53,0.66,11.331923076923076,143.78252824688352
10,10.0,117.94830406489784,2022-05-19 10:00:00,2022-05-19,Thursday,0,2.53,0.66,26.189486910256417,117.0821793525298
11,0.28832387924194336,270.31673656350205,2022-05-19 11:00:00,2022-05-19,Thursday,0,2.53,0.66,29.64820411525641,250.50388777520166
12,9.98444938659668,96.90335196292935,2022-05-19 12:00:00,2022-05-19,Thursday,0,2.53,0.66,29.592628205128197,186.3971605276215
13,2.137367486953736,300.9210321974605,2022-05-19 13:00:00,2022-05-19,Thursday,0,2.53,0.66,30.13596256410257,272.824354869057
14,2.574920654296875e-05,428.6874324591425,2022-05-19 14:00:00,2022-05-19,Thursday,0,2.53,0.66,30.004745256410256,427.90317849398986
15,0.0,434.02900664630334,2022-05-19 15:00:00,2022-05-19,Thursday,0,2.53,0.66,34.311729487307694,400.9600864480727
16,0.0,299.9896057145622,2022-05-19 16:00:00,2022-05-19,Thursday,0,2.53,0.66,31.939422948717947,304.39973768527415
17,4.6014060974121085,119.83730231065556,2022-05-19 17:00:00,2022-05-19,Thursday,0,2.53,0.66,30.698589743589746,137.1081790307913
8,0.15167999267578125,122.54905058708056,2022-05-20 08:00:00,2022-05-20,Friday,0,2.53,0.66,7.930641000000001,70.4306694227743
9,0.0,194.74382168430918,2022-05-20 09:00:00,2022-05-20,Friday,0,2.53,0.66,10.78589743602564,128.02342555737496
10,10.0,144.67537042907483,2022-05-20 10:00:00,2022-05-20,Friday,0,2.53,0.66,18.938846153846153,102.12475233460744
11,0.6064977645874023,334.39936191877445,2022-05-20 11:00:00,2022-05-20,Friday,0,2.53,0.66,22.847948717948714,237.468722270366
12,0.0,278.2532615612623,2022-05-20 12:00:00,2022-05-20,Friday,0,2.53,0.66,26.524358974358975,153.8809397289069
13,0.011222362518310549,411.4455676382187,2022-05-20 13:00:00,2022-05-20,Friday,0,2.53,0.66,24.315000012820516,260.8967176583416
14,0.000118255615234375,525.8085868137248,2022-05-20 14:00:00,2022-05-20,Friday,0,2.53,0.66,25.474807807692304,363.6399987991408
15,9.999908447265623,353.6466288366799,2022-05-20 15:00:00,2022-05-20,Friday,0,2.53,0.66,26.893204987179484,382.39037016460975
16,0.0,359.1763099529411,2022-05-20 16:00:00,2022-05-20,Friday,0,2.53,0.66,26.57064103846153,257.71020000499
17,0.06842565536499022,215.78981877373718,2022-05-20 17:00:00,2022-05-20,Friday,0,2.53,0.66,26.405970256410257,143.9078465350682
8,0.06859493255615234,72.35676860712702,2022-05-21 08:00:00,2022-05-21,Saturday,0,2.53,0.66,6.5605127821794875,69.8813005613786
9,0.0,114.39942968209684,2022-05-21 09:00:00,2022-05-21,Saturday,0,2.53,0.66,6.4612820769230765,131.42514939594062
10,10.0,96.3367330038594,2022-05-21 10:00:00,2022-05-21,Saturday,0,2.53,0.66,6.5220512948717975,101.84427094217192
11,0.6356186866760254,226.42599275638048,2022-05-21 11:00:00,2022-05-21,Saturday,0,2.53,0.66,7.012564089743587,240.06576156039287
12,0.0,190.316427800434,2022-05-21 12:00:00,2022-05-21,Saturday,0,2.53,0.66,10.323203846153847,182.12759087589566
13,0.4863433837890625,277.8052233897433,2022-05-21 13:00:00,2022-05-21,Saturday,0,2.53,0.66,8.487565384615385,311.8694438053298
