,Hour,Point,Energy,Timestamp,Date,Day of Week,Out_of_Office,Presurvey,Weekly_Survey,Before_Game_Baseline,In_Game_Baseline
6146,14,0.0004258155822753906,357.4752503352192,2020-05-26 14:00:00,2020-05-26,Tuesday,0,4.82,3.78,28.508714230769233,415.1569034162838
6147,15,0.0,340.9085133861998,2020-05-26 15:00:00,2020-05-26,Tuesday,0,4.82,3.78,34.019105,385.3162573010016
6148,16,0.0,250.64196684689807,2020-05-26 16:00:00,2020-05-26,Tuesday,0,4.82,3.78,32.231666794871806,316.76441382612575
6149,17,9.96074676513672,30.39874810867961,2020-05-26 17:00:00,2020-05-26,Tuesday,0,4.82,3.78,32.26346153846155,100.25605049951594
6150,8,0.01033926010131836,73.88770619146715,2020-05-27 08:00:00,2020-05-27,Wednesday,0,4.82,3.78,10.682692269358972,61.26818742716932
6151,9,0.0,179.66782927004897,2020-05-27 09:00:00,2020-05-27,Wednesday,0,4.82,3.78,13.772820499999998,113.07743339573572
6152,10,10.0,118.80423096004371,2020-05-27 10:00:00,2020-05-27,Wednesday,0,4.82,3.78,23.574230782051288,80.6722081786043
6153,11,0.4446878433227539,283.7646530751024,2020-05-27 11:00:00,2020-05-27,Wednesday,0,4.82,3.78,28.29641039743591,201.71711700256236
6154,12,0.0,238.27774077989326,2020-05-27 12:00:00,2020-05-27,Wednesday,0,4.82,3.78,27.88987164102565,164.54546144054868
6155,13,0.8515534400939941,320.19368108875057,2020-05-27 13:00:00,2020-05-27,Wednesday,0,4.82,3.78,30.10294885897436,157.13110829637918
6156,14,9.999961853027344,417.83205596585157,2020-05-27 14:00:00,2020-05-27,Wednesday,0,4.82,3.78,28.945896025641037,375.1202061565184
6157,15,9.999994277954102,295.94632801954015,2020-05-27 15:00:00,2020-05-27,Wednesday,0,4.82,3.78,30.78487307692308,334.4462049944765
6158,16,0.0,299.998594281572,2020-05-27 16:00:00,2020-05-27,Wednesday,0,4.82,3.78,28.57807692307692,258.68091552045297
6159,17,10.0,74.87783982100865,2020-05-27 17:00:00,2020-05-27,Wednesday,0,4.82,3.78,33.72666666666667,142.1281314669631
6160,8,9.449333190917967,140.22909745331577,2020-05-28 08:00:00,2020-05-28,Thursday,0,4.82,3.78,8.531474358974357,55.134723910646926
6161,9,0.0,120.80797895570672,2020-05-28 09:00:00,2020-05-28,Thursday,0,4.82,3.78,11.331923076923074,103.41775884182242
6162,10,10.0,94.60119522710492,2020-05-28 10:00:00,2020-05-28,Thursday,0,4.82,3.78,26.189486910256413,74.19582556839373
6163,11,0.006045818328857422,251.0900153174876,2020-05-28 11:00:00,2020-05-28,Thursday,0,4.82,3.78,29.64820411525641,169.63147906586642
6164,12,0.0,217.2606454370674,2020-05-28 12:00:00,2020-05-28,Thursday,0,4.82,3.78,29.592628205128197,135.6332774372435
6165,13,0.09602499008178712,319.639838748247,2020-05-28 13:00:00,2020-05-28,Thursday,0,4.82,3.78,30.13596256410257,171.662234234542
6166,14,9.995420455932617,358.17842584843163,2020-05-28 14:00:00,2020-05-28,Thursday,0,4.82,3.78,30.004745256410256,356.2146900469245
6167,15,9.999996185302734,261.41965490508795,2020-05-28 15:00:00,2020-05-28,Thursday,0,4.82,3.78,34.311729487307694,288.5593661326127
6168,16,0.0,278.281403090434,2020-05-28 16:00:00,2020-05-28,Thursday,0,4.82,3.78,31.939422948717947,250.18032703649772
6169,17,9.999979019165039,55.97858656952741,2020-05-28 17:00:00,2020-05-28,Thursday,0,4.82,3.78,30.698589743589743,100.72770335565508
6170,8,7.71057653427124,83.12557958594869,2020-05-29 08:00:00,2020-05-29,Friday,0,4.82,3.78,7.930641000000001,58.95193819001332
6171,9,0.0,120.22357539774836,2020-05-29 09:00:00,2020-05-29,Friday,0,4.82,3.78,10.78589743602564,135.96708074678054
6172,10,10.0,102.77981158511042,2020-05-29 10:00:00,2020-05-29,Friday,0,4.82,3.78,18.938846153846157,107.90199241146836
6173,11,0.002383232116699219,242.37648745097601,2020-05-29 11:00:00,2020-05-29,Friday,0,4.82,3.78,22.847948717948714,251.22352755112968
6174,12,0.019462108612060547,228.3673960685465,2020-05-29 12:00:00,2020-05-29,Friday,0,4.82,3.78,26.524358974358968,150.37289907487116
6175,13,0.0008683204650878906,301.16114335350426,2020-05-29 13:00:00,2020-05-29,Friday,0,4.82,3.78,24.31500001282052,294.0709596746919
6176,14,0.0013518333435058596,392.9443462545718,2020-05-29 14:00:00,2020-05-29,Friday,0,4.82,3.78,25.474807807692304,395.4176320188767
6177,15,10.0,254.16400012998082,2020-05-29 15:00:00,2020-05-29,Friday,0,4.82,3.78,26.893204987179484,308.5862830793787
6178,16,0.0,260.94171545539825,2020-05-29 16:00:00,2020-05-29,Friday,0,4.82,3.78,26.57064103846153,288.34009964574847
6179,17,0.0,125.09578392009728,2020-05-29 17:00:00,2020-05-29,Friday,0,4.82,3.78,26.405970256410257,121.75227444457069
6180,8,7.430025100708008,98.07382841138613,2020-05-30 08:00:00,2020-05-30,Saturday,0,4.82,3.78,6.560512782179488,44.825967234744574
6181,9,0.0,193.21864200216373,2020-05-30 09:00:00,2020-05-30,Saturday,0,4.82,3.78,6.4612820769230765,124.38307093544348
6182,10,10.0,154.75270159886213,2020-05-30 10:00:00,2020-05-30,Saturday,0,4.82,3.78,6.5220512948717975,98.86957062828985
6183,11,0.042386531829833984,368.37155138692924,2020-05-30 11:00:00,2020-05-30,Saturday,0,4.82,3.78,7.012564089743588,213.22645434847004
6184,12,10.0,99.12126663313371,2020-05-30 12:00:00,2020-05-30,Saturday,0,4.82,3.78,10.323203846153849,112.14769608824122
6185,13,9.999853134155273,225.213145559512,2020-05-30 13:00:00,2020-05-30,Saturday,0,4.82,3.78,8.487565384615385,222.52389232436832
6186,14,0.0,483.49161210782995,2020-05-30 14:00:00,2020-05-30,Saturday,0,4.82,3.78,10.878719089743589,328.22526657584393
6187,15,9.999992370605467,342.45468131405937,2020-05-30 15:00:00,2020-05-30,Saturday,0,4.82,3.78,10.176409115384617,264.74843978632657
6188,16,0.0,369.0158249466297,2020-05-30 16:00:00,2020-05-30,Saturday,0,4.82,3.78,11.0275641025641,277.06041537021594
6189,17,0.0,212.72689572089558,2020-05-30 17:00:00,2020-05-30,Saturday,0,4.82,3.78,11.056923076923082,80.09934294315913
6190,8,0.0071277618408203125,54.83677926261138,2020-05-31 08:00:00,2020-05-31,Sunday,0,4.82,3.78,6.526794897435898,67.59625856409015
6191,9,0.0,148.86329788857006,2020-05-31 09:00:00,2020-05-31,Sunday,0,4.82,3.78,6.1715384615384625,141.28930859329725
6192,10,10.0,76.38626507656194,2020-05-31 10:00:00,2020-05-31,Sunday,0,4.82,3.78,6.655641012820514,111.8463563459274
6193,11,9.589498519897461,101.70019034075672,2020-05-31 11:00:00,2020-05-31,Sunday,0,4.82,3.78,6.773974371794873,212.91464524232552
6194,12,4.76837158203125e-07,196.4576887939648,2020-05-31 12:00:00,2020-05-31,Sunday,0,4.82,3.78,7.644743602564103,229.80944061227996
6195,13,10.0,129.1123598389072,2020-05-31 13:00:00,2020-05-31,Sunday,0,4.82,3.78,7.025129461538459,245.9448481084521
6196,14,5.5772809982299805,348.7094079028572,2020-05-31 14:00:00,2020-05-31,Sunday,0,4.82,3.78,7.214229512820514,396.6363893185869
6197,15,9.999954223632812,249.19451333120992,2020-05-31 15:00:00,2020-05-31,Sunday,0,4.82,3.78,7.133589743589742,331.6138263967446
6198,16,0.0,242.89975292390992,2020-05-31 16:00:00,2020-05-31,Sunday,0,4.82,3.78,5.554230756410253,308.5906426685968
6199,17,3.814697265625e-06,134.69701458560056,2020-05-31 17:00:00,2020-05-31,Sunday,0,4.82,3.78,7.786860256410253,133.6553079664275
6200,8,4.405407428741455,96.0073261492307,2020-06-01 08:00:00,2020-06-01,Monday,0,4.82,0.84,5.949807653846152,53.55365519395773
6201,9,0.0,222.23324767420732,2020-06-01 09:00:00,2020-06-01,Monday,0,4.82,0.84,11.048076935897436,123.3558663142066
6202,10,10.0,120.77610175031192,2020-06-01 10:00:00,2020-06-01,Monday,0,4.82,0.84,20.65320498717949,101.77163602459012
6203,11,6.09764289855957,208.59709154244672,2020-06-01 11:00:00,2020-06-01,Monday,0,4.82,0.84,27.247948717948717,172.1124896584563
6204,12,9.9999418258667,89.77850069291394,2020-06-01 12:00:00,2020-06-01,Monday,0,4.82,0.84,28.968846038461532,131.54649196840043
6205,13,7.68739652633667,261.4713705571183,2020-06-01 13:00:00,2020-06-01,Monday,0,4.82,0.84,26.78608985897436,223.55318550226158
6206,14,9.99946403503418,460.89495785488884,2020-06-01 14:00:00,2020-06-01,Monday,0,4.82,0.84,26.64153858974359,371.09978691097433
6207,15,0.0,443.313130454459,2020-06-01 15:00:00,2020-06-01,Monday,0,4.82,0.84,27.686538461538454,283.74838713646204
6208,16,0.0,327.36763776508184,2020-06-01 16:00:00,2020-06-01,Monday,0,4.82,0.84,29.074935897435893,289.37043037334615
6209,17,0.02307701110839844,194.24304164548667,2020-06-01 17:00:00,2020-06-01,Monday,0,4.82,0.84,30.39,121.98307094663927
6210,8,3.64422607421875,104.09685453420514,2020-06-02 08:00:00,2020-06-02,Tuesday,0,4.82,0.84,9.958076923076923,55.526909735791826
6211,9,0.0,129.74012621809914,2020-06-02 09:00:00,2020-06-02,Tuesday,0,4.82,0.84,14.314487166666664,133.18983482709365
6212,10,10.0,95.584874305266,2020-06-02 10:00:00,2020-06-02,Tuesday,0,4.82,0.84,32.51307691025641,92.60725565176479
6213,11,3.3631072044372563,213.9333857899633,2020-06-02 11:00:00,2020-06-02,Tuesday,0,4.82,0.84,30.210126666666664,180.3864989391941
6214,12,0.0,217.34660027350185,2020-06-02 12:00:00,2020-06-02,Tuesday,0,4.82,0.84,33.25846307692308,97.28122096967384
6215,13,3.4809112548828125e-05,325.34022749584614,2020-06-02 13:00:00,2020-06-02,Tuesday,0,4.82,0.84,28.521539615384626,170.96997116457828
6216,14,10.0,386.5969982832003,2020-06-02 14:00:00,2020-06-02,Tuesday,0,4.82,0.84,28.508714230769233,366.1962827371047
6217,15,10.0,275.5470083792984,2020-06-02 15:00:00,2020-06-02,Tuesday,0,4.82,0.84,34.019105,332.6722339889741
6218,16,0.0,292.1800015673976,2020-06-02 16:00:00,2020-06-02,Tuesday,0,4.82,0.84,32.231666794871806,284.82766395732057
6219,17,10.0,65.3496037557009,2020-06-02 17:00:00,2020-06-02,Tuesday,0,4.82,0.84,32.26346153846155,46.926778384607154
6220,8,9.996711730957033,77.50720975864334,2020-06-03 08:00:00,2020-06-03,Wednesday,0,4.82,0.84,10.682692269358972,70.46640395871741
6221,9,0.0,147.49607541119175,2020-06-03 09:00:00,2020-06-03,Wednesday,0,4.82,0.84,13.772820499999998,122.45442758585631
6222,10,10.0,120.02353604503571,2020-06-03 10:00:00,2020-06-03,Wednesday,0,4.82,0.84,23.574230782051288,92.6039433383295
6223,11,0.024965763092041016,349.3083588014277,2020-06-03 11:00:00,2020-06-03,Wednesday,0,4.82,0.84,28.29641039743591,221.06985279898186
6224,12,9.998231887817383,152.976895140907,2020-06-03 12:00:00,2020-06-03,Wednesday,0,4.82,0.84,27.88987164102565,223.00708497456034
6225,13,10.0,222.07393603409758,2020-06-03 13:00:00,2020-06-03,Wednesday,0,4.82,0.84,30.10294885897436,220.57451982854585
6226,14,8.962223052978516,406.9991054641407,2020-06-03 14:00:00,2020-06-03,Wednesday,0,4.82,0.84,28.945896025641037,399.35646638300636
6227,15,3.814697265625e-06,398.8240114578417,2020-06-03 15:00:00,2020-06-03,Wednesday,0,4.82,0.84,30.78487307692308,357.54064700254526
6228,16,0.0,332.28616159068036,2020-06-03 16:00:00,2020-06-03,Wednesday,0,4.82,0.84,28.57807692307692,283.14032512789174
6229,17,10.0,59.12407030393881,2020-06-03 17:00:00,2020-06-03,Wednesday,0,4.82,0.84,33.72666666666667,126.8726787347434
6230,8,6.0311689376831055,129.5101990450894,2020-06-04 08:00:00,2020-06-04,Thursday,0,4.82,0.84,8.531474358974357,52.2576447826502
6231,9,0.0,210.19826557883485,2020-06-04 09:00:00,2020-06-04,Thursday,0,4.82,0.84,11.331923076923074,99.2395624950212
6232,10,10.0,131.97264718244105,2020-06-04 10:00:00,2020-06-04,Thursday,0,4.82,0.84,26.189486910256413,75.75488476855527
6233,11,0.5562372207641602,342.85946199334285,2020-06-04 11:00:00,2020-06-04,Thursday,0,4.82,0.84,29.64820411525641,207.94009943498574
6234,12,0.0,294.0844473179397,2020-06-04 12:00:00,2020-06-04,Thursday,0,4.82,0.84,29.592628205128197,129.91720321574923
6235,13,9.998983383178713,237.72604655764,2020-06-04 13:00:00,2020-06-04,Thursday,0,4.82,0.84,30.13596256410257,219.31366033975812
6236,14,0.06130313873291016,506.2359077880232,2020-06-04 14:00:00,2020-06-04,Thursday,0,4.82,0.84,30.004745256410256,336.82367042091596
6237,15,9.997705459594727,344.79947069659,2020-06-04 15:00:00,2020-06-04,Thursday,0,4.82,0.84,34.311729487307694,271.8691806407821
6238,16,0.0,379.72831531641333,2020-06-04 16:00:00,2020-06-04,Thursday,0,4.82,0.84,31.939422948717947,240.49525702173835
6239,17,2.6756999492645264,179.09903851542225,2020-06-04 17:00:00,2020-06-04,Thursday,0,4.82,0.84,30.698589743589743,99.431970423501
6240,8,6.236766815185548,104.30276229377176,2020-06-05 08:00:00,2020-06-05,Friday,0,4.82,0.84,7.930641000000001,66.2733079966336
6241,9,0.0,152.93594250235324,2020-06-05 09:00:00,2020-06-05,Friday,0,4.82,0.84,10.78589743602564,128.83389058670446
6242,10,10.0,122.33658226199756,2020-06-05 10:00:00,2020-06-05,Friday,0,4.82,0.84,18.938846153846157,100.33190619359898
6243,11,0.5609626770019531,232.87351523666896,2020-06-05 11:00:00,2020-06-05,Friday,0,4.82,0.84,22.847948717948714,269.2569699640023
6244,12,4.884672164916992,144.25062514400125,2020-06-05 12:00:00,2020-06-05,Friday,0,4.82,0.84,26.524358974358968,192.2698412044914
6245,13,9.972087860107422,173.88682179849977,2020-06-05 13:00:00,2020-06-05,Friday,0,4.82,0.84,24.31500001282052,290.8790493805626
6246,14,6.502791881561277,349.9980904682891,2020-06-05 14:00:00,2020-06-05,Friday,0,4.82,0.84,25.474807807692304,407.6774548020786
6247,15,9.992329597473145,262.516305354653,2020-06-05 15:00:00,2020-06-05,Friday,0,4.82,0.84,26.893204987179484,275.724771621988
6248,16,0.0,268.2901607153088,2020-06-05 16:00:00,2020-06-05,Friday,0,4.82,0.84,26.57064103846153,287.4331106370735
6249,17,0.0,143.0937009014614,2020-06-05 17:00:00,2020-06-05,Friday,0,4.82,0.84,26.405970256410257,116.24334895144041
6250,8,5.95003080368042,106.33489665230705,2020-06-06 08:00:00,2020-06-06,Saturday,0,4.82,0.84,6.560512782179488,50.33006709368103
6251,9,0.0,165.051393576938,2020-06-06 09:00:00,2020-06-06,Saturday,0,4.82,0.84,6.4612820769230765,129.20472126718266
6252,10,10.0,120.87784121103479,2020-06-06 10:00:00,2020-06-06,Saturday,0,4.82,0.84,6.5220512948717975,110.30631042537979
6253,11,0.5580620765686035,311.7721971103642,2020-06-06 11:00:00,2020-06-06,Saturday,0,4.82,0.84,7.012564089743588,275.81198424600717
6254,12,0.0,262.12428426971934,2020-06-06 12:00:00,2020-06-06,Saturday,0,4.82,0.84,10.323203846153849,115.5078944900922
6255,13,9.996095657348633,213.454090048914,2020-06-06 13:00:00,2020-06-06,Saturday,0,4.82,0.84,8.487565384615385,174.37385454132527
6256,14,9.999994277954102,454.80571716793435,2020-06-06 14:00:00,2020-06-06,Saturday,0,4.82,0.84,10.878719089743589,363.4131149369841
6257,15,4.197150707244873,408.5980094622768,2020-06-06 15:00:00,2020-06-06,Saturday,0,4.82,0.84,10.176409115384617,273.19811342922293
6258,16,0.0,346.3063426076312,2020-06-06 16:00:00,2020-06-06,Saturday,0,4.82,0.84,11.0275641025641,293.847190286252
6259,17,9.999998092651367,98.58870917313848,2020-06-06 17:00:00,2020-06-06,Saturday,0,4.82,0.84,11.056923076923082,132.94562338116395
6260,8,7.994194984436035,81.65664196309123,2020-06-07 08:00:00,2020-06-07,Sunday,0,4.82,0.84,6.526794897435898,52.28605450203036
6261,9,0.0,155.86326889092487,2020-06-07 09:00:00,2020-06-07,Sunday,0,4.82,0.84,6.1715384615384625,125.22147686089949
6262,10,10.0,169.05417296774934,2020-06-07 10:00:00,2020-06-07,Sunday,0,4.82,0.84,6.655641012820514,94.79619560123741
6263,11,1.4801950454711914,276.38750640885064,2020-06-07 11:00:00,2020-06-07,Sunday,0,4.82,0.84,6.773974371794873,175.49423697562415
6264,12,0.005817890167236328,242.56899046653572,2020-06-07 12:00:00,2020-06-07,Sunday,0,4.82,0.84,7.644743602564103,208.43247382696617
6265,13,9.999980926513672,204.2121361658095,2020-06-07 13:00:00,2020-06-07,Sunday,0,4.82,0.84,7.025129461538459,160.28834961012168
6266,14,9.99996566772461,372.320741013779,2020-06-07 14:00:00,2020-06-07,Sunday,0,4.82,0.84,7.214229512820514,356.7017238036248
6267,15,9.999998092651367,301.78585773490886,2020-06-07 15:00:00,2020-06-07,Sunday,0,4.82,0.84,7.133589743589742,252.55098667812092
6268,16,0.0,305.6445344987129,2020-06-07 16:00:00,2020-06-07,Sunday,0,4.82,0.84,5.554230756410253,268.33656901049244
6269,17,9.999784469604492,73.55144877550465,2020-06-07 17:00:00,2020-06-07,Sunday,0,4.82,0.84,7.786860256410253,117.99158576762045
6270,8,9.111602783203123,114.76926356934312,2020-06-08 08:00:00,2020-06-08,Monday,0,4.82,1.2,5.949807653846152,64.04780489285153
6271,9,0.0,135.81034589011455,2020-06-08 09:00:00,2020-06-08,Monday,0,4.82,1.2,11.048076935897436,136.5689196122873
6272,10,10.0,116.13739751583469,2020-06-08 10:00:00,2020-06-08,Monday,0,4.82,1.2,20.65320498717949,109.81173035035563
6273,11,1.1091258525848389,248.96853798919133,2020-06-08 11:00:00,2020-06-08,Monday,0,4.82,1.2,27.247948717948717,199.44642028142627
6274,12,0.0,225.7507706405441,2020-06-08 12:00:00,2020-06-08,Monday,0,4.82,1.2,28.968846038461532,137.5295742056924
6275,13,0.4641714096069336,320.44998923553874,2020-06-08 13:00:00,2020-06-08,Monday,0,4.82,1.2,26.78608985897436,248.61443316415503
6276,14,9.999890327453613,384.9626626151088,2020-06-08 14:00:00,2020-06-08,Monday,0,4.82,1.2,26.64153858974359,408.8261537310554
6277,15,0.22398138046264648,394.8015430604965,2020-06-08 15:00:00,2020-06-08,Monday,0,4.82,1.2,27.686538461538454,329.48557381295416
6278,16,0.0,283.9691588184256,2020-06-08 16:00:00,2020-06-08,Monday,0,4.82,1.2,29.074935897435893,301.45335597531084
6279,17,9.554255485534668,60.003869518875426,2020-06-08 17:00:00,2020-06-08,Monday,0,4.82,1.2,30.39,129.9029799741189
6280,8,3.2024450302124023,151.99069301650832,2020-06-09 08:00:00,2020-06-09,Tuesday,0,4.82,1.2,9.958076923076923,50.67816198465288
6281,9,0.0,182.22833068806,2020-06-09 09:00:00,2020-06-09,Tuesday,0,4.82,1.2,14.314487166666664,125.50699738249588
6282,10,10.0,152.98754204713504,2020-06-09 10:00:00,2020-06-09,Tuesday,0,4.82,1.2,32.51307691025641,85.11263958937958
6283,11,0.6271595954895021,374.5097304740706,2020-06-09 11:00:00,2020-06-09,Tuesday,0,4.82,1.2,30.210126666666664,195.3226999987224
6284,12,0.001918792724609375,279.57207749332804,2020-06-09 12:00:00,2020-06-09,Tuesday,0,4.82,1.2,33.25846307692308,105.4655437915497
6285,13,2.1661968231201167,392.20956469713303,2020-06-09 13:00:00,2020-06-09,Tuesday,0,4.82,1.2,28.521539615384626,209.39788739702567
6286,14,9.999990463256836,477.43076489564834,2020-06-09 14:00:00,2020-06-09,Tuesday,0,4.82,1.2,28.508714230769233,349.0585700343991
6287,15,7.823262214660644,397.4387322456336,2020-06-09 15:00:00,2020-06-09,Tuesday,0,4.82,1.2,34.019105,278.88122679834413
6288,16,0.0,379.87892423403434,2020-06-09 16:00:00,2020-06-09,Tuesday,0,4.82,1.2,32.231666794871806,263.33335018112143
6289,17,10.0,89.24169848611919,2020-06-09 17:00:00,2020-06-09,Tuesday,0,4.82,1.2,32.26346153846155,47.28436784853805
6290,8,9.168304443359377,96.13858587026851,2020-06-10 08:00:00,2020-06-10,Wednesday,0,4.82,1.2,10.682692269358972,73.47723880068837
6291,9,0.0,166.5981032097548,2020-06-10 09:00:00,2020-06-10,Wednesday,0,4.82,1.2,13.772820499999998,132.83374303593754
6292,10,10.0,135.34457620934577,2020-06-10 10:00:00,2020-06-10,Wednesday,0,4.82,1.2,23.574230782051288,104.91933317885737
6293,11,0.0038709640502929688,257.13728269527684,2020-06-10 11:00:00,2020-06-10,Wednesday,0,4.82,1.2,28.29641039743591,260.5288008013809
6294,12,0.004606723785400391,217.27291983584732,2020-06-10 12:00:00,2020-06-10,Wednesday,0,4.82,1.2,27.88987164102565,191.0290689045689
6295,13,9.999998092651367,187.09255727019055,2020-06-10 13:00:00,2020-06-10,Wednesday,0,4.82,1.2,30.10294885897436,237.7202456741204
6296,14,10.0,356.8876984172903,2020-06-10 14:00:00,2020-06-10,Wednesday,0,4.82,1.2,28.945896025641037,410.32882509059004
6297,15,9.99998950958252,261.4641473386388,2020-06-10 15:00:00,2020-06-10,Wednesday,0,4.82,1.2,30.78487307692308,368.29736027839476
6298,16,0.0,292.360543668998,2020-06-10 16:00:00,2020-06-10,Wednesday,0,4.82,1.2,28.57807692307692,301.11583069919953
6299,17,9.928600311279297,60.24564434898797,2020-06-10 17:00:00,2020-06-10,Wednesday,0,4.82,1.2,33.72666666666667,96.20875883388304
6300,8,5.616058826446533,69.65778755215571,2020-06-11 08:00:00,2020-06-11,Thursday,0,4.82,1.2,8.531474358974357,61.87496267175186
6301,9,0.0,219.8705145654935,2020-06-11 09:00:00,2020-06-11,Thursday,0,4.82,1.2,11.331923076923074,120.44851176093556
6302,10,10.0,136.52215876393268,2020-06-11 10:00:00,2020-06-11,Thursday,0,4.82,1.2,26.189486910256413,91.7673979776356
6303,11,2.586633920669556,270.1844565129331,2020-06-11 11:00:00,2020-06-11,Thursday,0,4.82,1.2,29.64820411525641,246.12883417367226
6304,12,0.0,243.90466479292928,2020-06-11 12:00:00,2020-06-11,Thursday,0,4.82,1.2,29.592628205128197,202.73819660135769
6305,13,10.0,221.50970739685178,2020-06-11 13:00:00,2020-06-11,Thursday,0,4.82,1.2,30.13596256410257,233.47164807109448
6306,14,9.935129165649414,431.4977843092887,2020-06-11 14:00:00,2020-06-11,Thursday,0,4.82,1.2,30.004745256410256,369.95210211076886
6307,15,2.9166259765625,398.47486731023804,2020-06-11 15:00:00,2020-06-11,Thursday,0,4.82,1.2,34.311729487307694,258.2651932444714
6308,16,0.0,313.63923169694937,2020-06-11 16:00:00,2020-06-11,Thursday,0,4.82,1.2,31.939422948717947,268.98851675799506
6309,17,2.7179718017578125e-05,182.61311141027664,2020-06-11 17:00:00,2020-06-11,Thursday,0,4.82,1.2,30.698589743589743,112.28727645126484
6310,8,0.06761550903320312,53.20646278828772,2020-06-12 08:00:00,2020-06-12,Friday,0,4.82,1.2,7.930641000000001,58.83588585360499
6311,9,0.0,171.9041835780508,2020-06-12 09:00:00,2020-06-12,Friday,0,4.82,1.2,10.78589743602564,112.4025851908716
6312,10,10.0,78.42446870734192,2020-06-12 10:00:00,2020-06-12,Friday,0,4.82,1.2,18.938846153846157,85.63222767333548
6313,11,3.5397567749023438,200.22201856442547,2020-06-12 11:00:00,2020-06-12,Friday,0,4.82,1.2,22.847948717948714,231.9574561250679
6314,12,10.0,68.68880137016119,2020-06-12 12:00:00,2020-06-12,Friday,0,4.82,1.2,26.524358974358968,144.95421882457345
6315,13,0.2313032150268555,281.0614552077507,2020-06-12 13:00:00,2020-06-12,Friday,0,4.82,1.2,24.31500001282052,210.5996772579306
6316,14,0.007863998413085938,396.5078287439972,2020-06-12 14:00:00,2020-06-12,Friday,0,4.82,1.2,25.474807807692304,359.91827707926683
6317,15,0.05529022216796875,348.0113030547547,2020-06-12 15:00:00,2020-06-12,Friday,0,4.82,1.2,26.893204987179484,247.0740880314238
6318,16,0.0,257.33527406880023,2020-06-12 16:00:00,2020-06-12,Friday,0,4.82,1.2,26.57064103846153,254.72530754197388
6319,17,0.0,133.27131086543685,2020-06-12 17:00:00,2020-06-12,Friday,0,4.82,1.2,26.405970256410257,137.5930772414145
6320,8,0.025857925415039062,99.87380193008744,2020-06-13 08:00:00,2020-06-13,Saturday,0,4.82,1.2,6.560512782179488,51.58878071930555
6321,9,0.0,123.26720299304421,2020-06-13 09:00:00,2020-06-13,Saturday,0,4.82,1.2,6.4612820769230765,149.29581655686727
6322,10,10.0,145.35817024298746,2020-06-13 10:00:00,2020-06-13,Saturday,0,4.82,1.2,6.5220512948717975,117.84958794359659
6323,11,6.5013813972473145,178.18282253954655,2020-06-13 11:00:00,2020-06-13,Saturday,0,4.82,1.2,7.012564089743588,288.87634594748164
6324,12,9.969343185424805,59.04596425083263,2020-06-13 12:00:00,2020-06-13,Saturday,0,4.82,1.2,10.323203846153849,135.04139161090123
6325,13,0.7685127258300781,292.93980025789836,2020-06-13 13:00:00,2020-06-13,Saturday,0,4.82,1.2,8.487565384615385,190.07162334881957
6326,14,1.9073486328125e-06,416.42547414654547,2020-06-13 14:00:00,2020-06-13,Saturday,0,4.82,1.2,10.878719089743589,403.3398524389235
6327,15,10.0,286.4060672914848,2020-06-13 15:00:00,2020-06-13,Saturday,0,4.82,1.2,10.176409115384617,324.109870488696
6328,16,0.0,272.10638129466264,2020-06-13 16:00:00,2020-06-13,Saturday,0,4.82,1.2,11.0275641025641,316.69072633441954
6329,17,0.0,154.2706118403961,2020-06-13 17:00:00,2020-06-13,Saturday,0,4.82,1.2,11.056923076923082,149.57515451091737
6330,8,8.028963088989258,109.82897627417627,2020-06-14 08:00:00,2020-06-14,Sunday,0,4.82,1.2,6.526794897435898,45.91891486102392
6331,9,0.0,209.659163263407,2020-06-14 09:00:00,2020-06-14,Sunday,0,4.82,1.2,6.1715384615384625,128.02745364086996
6332,10,10.0,206.18268239262363,2020-06-14 10:00:00,2020-06-14,Sunday,0,4.82,1.2,6.655641012820514,93.13557791411087
6333,11,9.577957153320312,191.8414370173164,2020-06-14 11:00:00,2020-06-14,Sunday,0,4.82,1.2,6.773974371794873,202.93242535789585
6334,12,10.0,133.2917192946859,2020-06-14 12:00:00,2020-06-14,Sunday,0,4.82,1.2,7.644743602564103,211.08344607951324
6335,13,9.65243148803711,270.7420067393481,2020-06-14 13:00:00,2020-06-14,Sunday,0,4.82,1.2,7.025129461538459,164.61382538370458
6336,14,0.000518798828125,491.4961587823522,2020-06-14 14:00:00,2020-06-14,Sunday,0,4.82,1.2,7.214229512820514,340.3853602178802
6337,15,10.0,381.48215912653177,2020-06-14 15:00:00,2020-06-14,Sunday,0,4.82,1.2,7.133589743589742,257.81141642021777
6338,16,0.0,418.2468105727542,2020-06-14 16:00:00,2020-06-14,Sunday,0,4.82,1.2,5.554230756410253,263.0143163827969
6339,17,0.0,229.0924141280153,2020-06-14 17:00:00,2020-06-14,Sunday,0,4.82,1.2,7.786860256410253,80.22906166035062
6340,8,5.566639423370361,90.80438808748852,2020-06-15 08:00:00,2020-06-15,Monday,0,4.82,3.13,5.949807653846152,68.8330764391287
6341,9,0.0,130.03481914444626,2020-06-15 09:00:00,2020-06-15,Monday,0,4.82,3.13,11.048076935897436,141.41912312798945
6342,10,10.0,101.62002701558106,2020-06-15 10:00:00,2020-06-15,Monday,0,4.82,3.13,20.65320498717949,114.22958118735457
6343,11,8.985337257385254,125.8496972039757,2020-06-15 11:00:00,2020-06-15,Monday,0,4.82,3.13,27.247948717948717,199.9856181237162
