hour,iteration,timestamp,demands,ideal_demands,reward,actions,price_signal
11,576,2012-08-01,361.0,361.0,-537.3854600016938,2466.6685,-0.10516169399999999
12,576,2012-08-01,19.0,361.0,-537.3854600016938,0.0,-0.20233462903229976
13,576,2012-08-01,19.0,76.53104641415302,-537.3854600016938,0.0,0.13015494917699985
14,576,2012-08-01,19.0,19.0,-537.3854600016938,0.0,0.294183232323
15,576,2012-08-01,19.0,19.0,-537.3854600016938,0.0,0.700591522323
16,576,2012-08-01,19.0,19.0,-537.3854600016938,0.0,1.016678514177
17,576,2012-08-01,19.0,19.0,-537.3854600016938,0.0,1.2470230575
18,576,2012-08-01,361.0,19.0,-537.3854600016938,2385.4656,1.2736754025
19,576,2012-08-01,19.0,19.0,-537.3854600016938,53.56067,1.106950877823
20,576,2012-08-01,19.0,19.0,-537.3854600016938,0.0,1.215236627823
21,576,2012-08-01,19.0,19.0,-537.3854600016938,0.0,1.00018260375
22,576,2012-08-01,19.0,19.0,-537.3854600016938,0.0,0.80953210252761
23,576,2012-08-01,19.0,19.0,-537.3854600016938,0.0,0.35526684322239
0,577,2012-08-02,143.89643500569528,19.0,-537.5187089363945,1378.6244,0.31992190177761
1,577,2012-08-02,361.0,19.0,-537.5187089363945,2662.3188,0.33407616824999997
2,577,2012-08-02,19.0,19.0,-537.5187089363945,0.0,0.36283543447239
3,577,2012-08-02,19.0,19.0,-537.5187089363945,0.0,0.3554193885
4,577,2012-08-02,19.0,19.0,-537.5187089363945,349.64557,0.33135106125
5,577,2012-08-02,19.0,19.0,-537.5187089363945,0.0,0.31591085902761
6,577,2012-08-02,19.0,19.0,-537.5187089363945,0.0,0.35511567847239006
7,577,2012-08-02,19.0,19.0,-537.5187089363945,0.0,0.36162542625
8,577,2012-08-02,361.0,361.0,-537.5187089363945,2494.385,0.010571790000000062
9,577,2012-08-02,19.0,361.0,-537.5187089363945,0.0,-0.27350396446770014
10,577,2012-08-02,293.64808131272616,361.0,-537.5187089363945,1969.4026,-0.044425581177000226
11,577,2012-08-02,361.0,361.0,-537.5187089363945,2469.6965,-0.10516169399999999
12,577,2012-08-02,19.0,361.0,-537.5187089363945,0.0,-0.20233462903229976
13,577,2012-08-02,19.0,76.5445163184213,-537.5187089363945,0.0,0.13015494917699985
14,577,2012-08-02,19.0,19.0,-537.5187089363945,0.0,0.294183232323
15,577,2012-08-02,19.0,19.0,-537.5187089363945,0.0,0.700591522323
16,577,2012-08-02,19.0,19.0,-537.5187089363945,0.0,1.016678514177
17,577,2012-08-02,19.0,19.0,-537.5187089363945,0.0,1.2470230575
18,577,2012-08-02,361.0,19.0,-537.5187089363945,2391.3618,1.2736754025
19,577,2012-08-02,19.0,19.0,-537.5187089363945,46.73437,1.106950877823
20,577,2012-08-02,19.0,19.0,-537.5187089363945,0.0,1.215236627823
21,577,2012-08-02,19.0,19.0,-537.5187089363945,0.0,1.00018260375
22,577,2012-08-02,19.0,19.0,-537.5187089363945,0.0,0.80953210252761
23,577,2012-08-02,19.0,19.0,-537.5187089363945,0.0,0.35526684322239
0,578,2012-08-03,144.39298930352422,19.0,-539.6935560481744,1383.0826,0.31992190177761
