hour,iteration,timestamp,reward,actions,price_signal
8,1015,2012-10-15,-3.8253133422856105,-0.6144375,1.001785146
9,1015,2012-10-15,-3.8253133422856105,-1.4582219,0.4773649300322999
10,1015,2012-10-15,-3.8253133422856105,-4.835833,0.39492127949999994
11,1015,2012-10-15,-3.8253133422856105,-0.44106138,1.195577232177
12,1015,2012-10-15,-3.8253133422856105,-2.5415473,-0.019207518000000093
13,1015,2012-10-15,-3.8253133422856105,1.8277926,0.44522610732299994
14,1015,2012-10-15,-3.8253133422856105,-0.91482997,1.0495440871769999
15,1015,2012-10-15,-3.8253133422856105,0.4937898,0.8295578311770001
16,1015,2012-10-15,-3.8253133422856105,0.36666498,1.257110993823
17,1015,2012-10-15,-3.8253133422856105,-2.9595485,1.45908144
18,1015,2012-10-15,-3.8253133422856105,0.91885734,1.436414914677
19,1015,2012-10-15,-3.8253133422856105,0.9723305,1.429951684677
20,1015,2012-10-15,-3.8253133422856105,0.67117095,1.3732837574999999
21,1015,2012-10-15,-3.8253133422856105,-3.3923602,1.1478464054739
22,1015,2012-10-15,-3.8253133422856105,1.6854169,0.9364573432500001
23,1015,2012-10-15,-3.8253133422856105,-5.8585153,0.38206165799999997
0,1016,2012-10-16,-2.200061707334536,3.5429358,0.30153157102760997
1,1016,2012-10-16,-2.200061707334536,0.31698883,0.28079231947239003
2,1016,2012-10-16,-2.200061707334536,1.4835696,0.27852277747239
3,1016,2012-10-16,-2.200061707334536,0.0030955672,0.27806721247238997
4,1016,2012-10-16,-2.200061707334536,-3.6019862,0.28124719425
5,1016,2012-10-16,-2.200061707334536,4.0628533,0.26641372177760997
6,1016,2012-10-16,-2.200061707334536,8.4773245,0.26459629349999997
7,1016,2012-10-16,-2.200061707334536,2.0071082,0.26323512052761
8,1016,2012-10-16,-2.200061707334536,1.4675097,1.001785146
9,1016,2012-10-16,-2.200061707334536,-0.4459895,0.4773649300322999
10,1016,2012-10-16,-2.200061707334536,-3.6359541,0.39492127949999994
11,1016,2012-10-16,-2.200061707334536,-0.47294098,1.195577232177
12,1016,2012-10-16,-2.200061707334536,-4.783331,-0.019207518000000093
13,1016,2012-10-16,-2.200061707334536,2.7941685,0.44522610732299994
14,1016,2012-10-16,-2.200061707334536,-0.10197429,1.0495440871769999
15,1016,2012-10-16,-2.200061707334536,-0.39469936,0.8295578311770001
16,1016,2012-10-16,-2.200061707334536,-0.9575495,1.257110993823
17,1016,2012-10-16,-2.200061707334536,-1.1303496,1.45908144
18,1016,2012-10-16,-2.200061707334536,0.13846928,1.436414914677
19,1016,2012-10-16,-2.200061707334536,0.25632864,1.429951684677
20,1016,2012-10-16,-2.200061707334536,-0.13309121,1.3732837574999999
21,1016,2012-10-16,-2.200061707334536,-3.04314,1.1478464054739
22,1016,2012-10-16,-2.200061707334536,0.057461426,0.9364573432500001
23,1016,2012-10-16,-2.200061707334536,-7.7429132,0.38206165799999997
0,1017,2012-10-17,-1.7517477671267723,3.6994855,0.30153157102760997
1,1017,2012-10-17,-1.7517477671267723,0.9605677,0.28079231947239003
2,1017,2012-10-17,-1.7517477671267723,3.327879,0.27852277747239
3,1017,2012-10-17,-1.7517477671267723,0.6505304,0.27806721247238997
4,1017,2012-10-17,-1.7517477671267723,-3.6868868,0.28124719425
5,1017,2012-10-17,-1.7517477671267723,5.307,0.26641372177760997
