"ray/tune/custom_metrics/real_step_max","threshold_type: 1 - _step","threshold_type: 1 - _step__MIN","threshold_type: 1 - _step__MAX","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: hard - _step","threshold_type: hard - _step__MIN","threshold_type: hard - _step__MAX","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean__MAX"
"5361","","","","","","","88","88","88","80.50797271728516","80.50797271728516","80.50797271728516"
"5366","","","","","","","88","88","88","83.09750366210938","83.09750366210938","83.09750366210938"
"5381","","","","","","","86","86","86","78.30852508544922","78.30852508544922","78.30852508544922"
"5393","","","","","","","87","87","87","82.09426879882812","82.09426879882812","82.09426879882812"
"5425","","","","","","","88","88","88","85.89239501953125","85.89239501953125","85.89239501953125"
"5426","","","","","","","89","89","89","86.84425354003906","86.84425354003906","86.84425354003906"
"5435","","","","","","","89","89","89","82.55811309814453","82.55811309814453","82.55811309814453"
"5452","","","","","","","87","87","87","84.34302520751953","84.34302520751953","84.34302520751953"
"5465","","","","","","","88","88","88","79.74463653564453","79.74463653564453","79.74463653564453"
"5500","","","","","","","89","89","89","81.96192932128906","81.96192932128906","81.96192932128906"
"5504","","","","","","","90","90","90","79.6630859375","79.6630859375","79.6630859375"
"5510","","","","","","","90","90","90","82.82865905761719","82.82865905761719","82.82865905761719"
"5529","","","","","","","88","88","88","81.49629211425781","81.49629211425781","81.49629211425781"
"5541","","","","","","","89","89","89","80.39049530029297","80.39049530029297","80.39049530029297"
"5567","","","","","","","90","90","90","80.67241668701172","80.67241668701172","80.67241668701172"
"5569","","","","","","","91","91","91","83.2169418334961","83.2169418334961","83.2169418334961"
"5584","","","","","","","91","91","91","80.66244506835938","80.66244506835938","80.66244506835938"
"5605","","","","","","","89","89","89","79.50389099121094","79.50389099121094","79.50389099121094"
"5617","","","","","","","90","90","90","81.41179656982422","81.41179656982422","81.41179656982422"
"5639","","","","","","","92","92","92","82.670654296875","82.670654296875","82.670654296875"
"5643","","","","","","","91","91","91","83.9545669555664","83.9545669555664","83.9545669555664"
"5669","","","","","","","92","92","92","77.72117614746094","77.72117614746094","77.72117614746094"
"5676","","","","","","","90","90","90","82.02577209472656","82.02577209472656","82.02577209472656"
"5693","","","","","","","91","91","91","82.2936019897461","82.2936019897461","82.2936019897461"
"5713","","","","","","","93","93","93","78.91255950927734","78.91255950927734","78.91255950927734"
"5714","","","","","","","92","92","92","79.79684448242188","79.79684448242188","79.79684448242188"
"5743","","","","","","","91","91","91","80.66913604736328","80.66913604736328","80.66913604736328"
"5745","","","","","","","93","93","93","83.33883666992188","83.33883666992188","83.33883666992188"
"5769","","","","","","","92","92","92","81.385009765625","81.385009765625","81.385009765625"
"5787","","","","","","","94","94","94","82.03060913085938","82.03060913085938","82.03060913085938"
"5791","","","","","","","93","93","93","80.27201080322266","80.27201080322266","80.27201080322266"
"5818","","","","","","","93","92","94","81.91529846191406","80.16468048095703","83.6659164428711"
"5839","","","","","","","93","93","93","80.68301391601562","80.68301391601562","80.68301391601562"
"5867","","","","","","","94","94","94","81.05133819580078","81.05133819580078","81.05133819580078"
"5868","","","","","","","95","95","95","79.08794403076172","79.08794403076172","79.08794403076172"
"5889","","","","","","","93","93","93","81.20378112792969","81.20378112792969","81.20378112792969"
"5893","","","","","","","95","95","95","77.71710968017578","77.71710968017578","77.71710968017578"
"5915","","","","","","","94","94","94","79.59207153320312","79.59207153320312","79.59207153320312"
"5945","","","","","","","96","96","96","81.85717010498047","81.85717010498047","81.85717010498047"
"5947","","","","","","","95","95","95","80.12960052490234","80.12960052490234","80.12960052490234"
"5955","","","","","","","94","94","94","83.74557495117188","83.74557495117188","83.74557495117188"
"5968","","","","","","","96","96","96","80.20701599121094","80.20701599121094","80.20701599121094"
"5988","","","","","","","95","95","95","81.18287658691406","81.18287658691406","81.18287658691406"
"6019","","","","","","","97","97","97","81.0827865600586","81.0827865600586","81.0827865600586"
"6027","","","","","","","96","96","96","78.29421997070312","78.29421997070312","78.29421997070312"
"6031","","","","","","","95","95","95","79.83611297607422","79.83611297607422","79.83611297607422"
"6040","","","","","","","97","97","97","79.37679290771484","79.37679290771484","79.37679290771484"
"6059","","","","","","","96","96","96","81.09508514404297","81.09508514404297","81.09508514404297"
"6103","","","","","","","97","97","97","78.28266143798828","78.28266143798828","78.28266143798828"
"6105","","","","","","","98","98","98","76.30326080322266","76.30326080322266","76.30326080322266"
"6110","","","","","","","96","96","96","80.81340789794922","80.81340789794922","80.81340789794922"
"6117","","","","","","","98","98","98","76.47908782958984","76.47908782958984","76.47908782958984"
"6144","","","","","","","97","97","97","75.3285140991211","75.3285140991211","75.3285140991211"
"6184","","","","","","","98","98","98","78.25817108154297","78.25817108154297","78.25817108154297"
"6190","","","","","","","99","99","99","75.41558074951172","75.41558074951172","75.41558074951172"
"6195","","","","","","","97","97","97","77.28935241699219","77.28935241699219","77.28935241699219"
"6197","","","","","","","99","99","99","84.83631134033203","84.83631134033203","84.83631134033203"
"6220","","","","","","","98","98","98","76.5204849243164","76.5204849243164","76.5204849243164"
"6263","","","","","","","99","99","99","80.30193328857422","80.30193328857422","80.30193328857422"
"6273","","","","","","","98","98","98","77.97036743164062","77.97036743164062","77.97036743164062"
"6275","","","","","","","100","100","100","77.83983612060547","77.83983612060547","77.83983612060547"
"6287","","","","","","","100","100","100","77.93363952636719","77.93363952636719","77.93363952636719"
"6293","","","","","","","99","99","99","81.0296859741211","81.0296859741211","81.0296859741211"
"6344","","","","","","","100","100","100","79.43832397460938","79.43832397460938","79.43832397460938"
"6351","","","","","","","101","101","101","78.85700988769531","78.85700988769531","78.85700988769531"
"6352","","","","","","","99","99","99","78.04112243652344","78.04112243652344","78.04112243652344"
"6373","","","","","","","101","101","101","75.89563751220703","75.89563751220703","75.89563751220703"
"6376","","","","","","","100","100","100","77.08753204345703","77.08753204345703","77.08753204345703"
"6425","","","","","","","101","101","101","76.21592712402344","76.21592712402344","76.21592712402344"
"6430","","","","","","","100","100","100","78.72969818115234","78.72969818115234","78.72969818115234"
"6436","","","","","","","102","102","102","78.24935150146484","78.24935150146484","78.24935150146484"
"6453","","","","","","","102","102","102","78.9874038696289","78.9874038696289","78.9874038696289"
"6455","","","","","","","101","101","101","78.8007583618164","78.8007583618164","78.8007583618164"
"6509","","","","","","","101","101","101","78.58271789550781","78.58271789550781","78.58271789550781"
"6514","","","","","","","102","102","102","75.88255310058594","75.88255310058594","75.88255310058594"
"6525","","","","","","","103","103","103","74.93597412109375","74.93597412109375","74.93597412109375"
"6531","","","","","","","103","103","103","77.00401306152344","77.00401306152344","77.00401306152344"
"6540","","","","","","","102","102","102","75.59109497070312","75.59109497070312","75.59109497070312"
"6595","","","","","","","102.5","102","103","75.23376846313477","74.51554870605469","75.95198822021484"
"6610","","","","","","","104","104","104","78.29729461669922","78.29729461669922","78.29729461669922"
"6613","","","","","","","103","103","103","76.3416519165039","76.3416519165039","76.3416519165039"
"6618","","","","","","","104","104","104","75.1368179321289","75.1368179321289","75.1368179321289"
"6681","","","","","","","103","103","103","76.13233184814453","76.13233184814453","76.13233184814453"
"6683","","","","","","","104","104","104","74.14423370361328","74.14423370361328","74.14423370361328"
"6689","","","","","","","105","105","105","74.93124389648438","74.93124389648438","74.93124389648438"
"6698","","","","","","","104","104","104","77.40369415283203","77.40369415283203","77.40369415283203"
"6705","","","","","","","105","105","105","74.57936096191406","74.57936096191406","74.57936096191406"
"6764","","","","","","","104","104","104","76.76603698730469","76.76603698730469","76.76603698730469"
"6765","","","","","","","105","105","105","75.95182037353516","75.95182037353516","75.95182037353516"
"6774","","","","","","","106","106","106","75.42737579345703","75.42737579345703","75.42737579345703"
"6777","","","","","","","105","105","105","77.6966781616211","77.6966781616211","77.6966781616211"
"6792","","","","","","","106","106","106","74.14572143554688","74.14572143554688","74.14572143554688"
"6848","","","","","","","106","106","106","74.54483795166016","74.54483795166016","74.54483795166016"
"6853","","","","","","","105","105","105","74.92091369628906","74.92091369628906","74.92091369628906"
"6859","","","","","","","107","107","107","76.56574249267578","76.56574249267578","76.56574249267578"
"6861","","","","","","","106","106","106","76.52262878417969","76.52262878417969","76.52262878417969"
"6875","","","","","","","107","107","107","76.22920989990234","76.22920989990234","76.22920989990234"
"6937","","","","","","","106","106","106","74.59432220458984","74.59432220458984","74.59432220458984"
"6939","","","","","","","107","107","107","75.59133911132812","75.59133911132812","75.59133911132812"
"6943","","","","","","","107","107","107","75.19699096679688","75.19699096679688","75.19699096679688"
"6947","","","","","","","108","108","108","75.74372100830078","75.74372100830078","75.74372100830078"
"6966","","","","","","","108","108","108","74.56180572509766","74.56180572509766","74.56180572509766"
"7012","","","","","","","107","107","107","76.2630615234375","76.2630615234375","76.2630615234375"
"7026","","","","","","","108","108","108","74.4333267211914","74.4333267211914","74.4333267211914"
"7031","","","","","","","108","108","108","73.86222839355469","73.86222839355469","73.86222839355469"
"7037","","","","","","","109","109","109","72.3358383178711","72.3358383178711","72.3358383178711"
"7052","","","","","","","109","109","109","75.58490753173828","75.58490753173828","75.58490753173828"
"7098","","","","","","","108","108","108","78.07795715332031","78.07795715332031","78.07795715332031"
"7111","","","","","","","109","109","109","76.327392578125","75.26251983642578","77.39226531982422"
"7123","","","","","","","110","110","110","74.85284423828125","74.85284423828125","74.85284423828125"
"7142","","","","","","","110","110","110","73.19544982910156","73.19544982910156","73.19544982910156"
"7184","","","","","","","109","109","109","74.76619720458984","74.76619720458984","74.76619720458984"
"7192","","","","","","","110","110","110","76.14447021484375","76.14447021484375","76.14447021484375"
"7202","","","","","","","110","110","110","72.87796020507812","72.87796020507812","72.87796020507812"
"7214","","","","","","","111","111","111","73.6816177368164","73.6816177368164","73.6816177368164"
"7234","","","","","","","111","111","111","73.42371368408203","73.42371368408203","73.42371368408203"
"7278","","","","","","","110.5","110","111","74.08963775634766","72.47118377685547","75.70809173583984"
"7295","","","","","","","111","111","111","73.19692993164062","73.19692993164062","73.19692993164062"
"7310","","","","","","","112","112","112","72.59012603759766","72.59012603759766","72.59012603759766"
"7323","","","","","","","112","112","112","72.89447784423828","72.89447784423828","72.89447784423828"
"7366","","","","","","","111","111","111","73.31218719482422","73.31218719482422","73.31218719482422"
"7369","","","","","","","112","112","112","73.23946380615234","73.23946380615234","73.23946380615234"
"7381","","","","","","","112","112","112","70.97763061523438","70.97763061523438","70.97763061523438"
"7402","","","","","","","113","113","113","71.51510620117188","71.51510620117188","71.51510620117188"
"7411","","","","","","","113","113","113","72.95020294189453","72.95020294189453","72.95020294189453"
"7457","","","","","","","112","112","112","72.82585906982422","72.82585906982422","72.82585906982422"
"7459","","","","","","","113","113","113","72.26451873779297","72.26451873779297","72.26451873779297"
"7468","","","","","","","113","113","113","71.30962371826172","71.30962371826172","71.30962371826172"
"7491","","","","","","","114","114","114","73.8873062133789","73.8873062133789","73.8873062133789"
"7502","","","","","","","114","114","114","72.17506408691406","72.17506408691406","72.17506408691406"
"7552","","","","","","","113.5","113","114","72.88613891601562","72.20093536376953","73.57134246826172"
"7563","","","","","","","114","114","114","73.01177978515625","73.01177978515625","73.01177978515625"
"7581","","","","","","","115","115","115","71.9221420288086","71.9221420288086","71.9221420288086"
"7594","","","","","","","115","115","115","72.12056732177734","72.12056732177734","72.12056732177734"
"7643","","","","","","","114","114","114","73.15166473388672","73.15166473388672","73.15166473388672"
"7645","","","","","","","115","115","115","71.16707611083984","71.16707611083984","71.16707611083984"
"7649","","","","","","","115","115","115","74.47067260742188","74.47067260742188","74.47067260742188"
"7673","","","","","","","116","116","116","70.04212188720703","70.04212188720703","70.04212188720703"
"7688","","","","","","","116","116","116","70.46985626220703","70.46985626220703","70.46985626220703"
"7732","","","","","","","116","116","116","74.64612579345703","74.64612579345703","74.64612579345703"
"7735","","","","","","","115","115","115","71.38214874267578","71.38214874267578","71.38214874267578"
"7736","","","","","","","116","116","116","71.70494842529297","71.70494842529297","71.70494842529297"
"7767","","","","","","","117","117","117","69.99681091308594","69.99681091308594","69.99681091308594"
"7778","","","","","","","117","117","117","70.7667465209961","70.7667465209961","70.7667465209961"
"7814","","","","","","","117","117","117","74.10858917236328","74.10858917236328","74.10858917236328"
"7821","","","","","","","116","116","116","71.85904693603516","71.85904693603516","71.85904693603516"
"7828","","","","","","","117","117","117","70.92204284667969","70.92204284667969","70.92204284667969"
"7865","","","","","","","118","118","118","70.3989486694336","69.32807922363281","71.46981811523438"
"7908","","","","","","","118","118","118","72.81127166748047","72.81127166748047","72.81127166748047"
"7917","","","","","","","117","117","117","74.0835189819336","74.0835189819336","74.0835189819336"
"7924","","","","","","","118","118","118","68.09918212890625","68.09918212890625","68.09918212890625"
"7955","","","","","","","119","119","119","73.27611541748047","73.27611541748047","73.27611541748047"
"7960","","","","","","","119","119","119","68.50614166259766","68.50614166259766","68.50614166259766"
"8001","","","","","","","119","119","119","71.34439086914062","71.34439086914062","71.34439086914062"
"8007","","","","","","","118","118","118","74.46649169921875","74.46649169921875","74.46649169921875"
"8020","","","","","","","119","119","119","66.41110229492188","66.41110229492188","66.41110229492188"
"8047","","","","","","","120","120","120","72.06816864013672","72.06816864013672","72.06816864013672"
"8058","","","","","","","120","120","120","67.3112564086914","67.3112564086914","67.3112564086914"
"8089","","","","","","","120","120","120","72.92279052734375","72.92279052734375","72.92279052734375"
"8098","","","","","","","119","119","119","72.0578842163086","72.0578842163086","72.0578842163086"
"8119","","","","","","","120","120","120","68.21334075927734","68.21334075927734","68.21334075927734"
"8139","","","","","","","121","121","121","71.4548568725586","71.4548568725586","71.4548568725586"
"8156","","","","","","","121","121","121","67.5790023803711","67.5790023803711","67.5790023803711"
"8180","","","","","","","121","121","121","72.070068359375","72.070068359375","72.070068359375"
"8189","","","","","","","120","120","120","71.88610076904297","71.88610076904297","71.88610076904297"
"8214","","","","","","","121","121","121","71.44693756103516","71.44693756103516","71.44693756103516"
"8236","","","","","","","122","122","122","69.94854736328125","69.94854736328125","69.94854736328125"
"8251","","","","","","","122","122","122","69.42554473876953","69.42554473876953","69.42554473876953"
"8268","","","","","","","122","122","122","67.38621520996094","67.38621520996094","67.38621520996094"
"8281","","","","","","","121","121","121","69.16265869140625","69.16265869140625","69.16265869140625"
"8307","","","","","","","122","122","122","72.64346313476562","72.64346313476562","72.64346313476562"
"8332","","","","","","","123","123","123","69.46858978271484","69.46858978271484","69.46858978271484"
"8344","","","","","","","123","123","123","70.16302490234375","70.16302490234375","70.16302490234375"
"8354","","","","","","","123","123","123","68.60868835449219","68.60868835449219","68.60868835449219"
"8373","","","","","","","122","122","122","69.23347473144531","69.23347473144531","69.23347473144531"
"8400","","","","","","","123","123","123","71.91535186767578","71.91535186767578","71.91535186767578"
"8428","","","","","","","124","124","124","68.47018432617188","68.47018432617188","68.47018432617188"
"8441","","","","","","","124","124","124","68.6358642578125","68.6358642578125","68.6358642578125"
"8444","","","","","","","124","124","124","70.92855072021484","70.92855072021484","70.92855072021484"
"8467","","","","","","","123","123","123","66.70079803466797","66.70079803466797","66.70079803466797"
"8494","","","","","","","124","124","124","70.30601501464844","70.30601501464844","70.30601501464844"
"8524","","","","","","","125","125","125","70.35260009765625","70.35260009765625","70.35260009765625"
"8535","","","","","","","125","125","125","69.32469177246094","69.32469177246094","69.32469177246094"
"8541","","","","","","","125","125","125","68.35990142822266","68.35990142822266","68.35990142822266"
"8564","","","","","","","124","124","124","66.28772735595703","66.28772735595703","66.28772735595703"
"8587","","","","","","","125","125","125","70.28511810302734","70.28511810302734","70.28511810302734"
"8621","","","","","","","126","126","126","66.03820037841797","66.03820037841797","66.03820037841797"
"8634","","","","","","","126","126","126","67.89382934570312","67.89382934570312","67.89382934570312"
"8640","","","","","","","126","126","126","67.49805450439453","67.49805450439453","67.49805450439453"
"8660","","","","","","","125","125","125","66.80728149414062","66.80728149414062","66.80728149414062"
"8683","","","","","","","126","126","126","67.6252212524414","67.6252212524414","67.6252212524414"
"8721","","","","","","","127","127","127","61.305938720703125","61.305938720703125","61.305938720703125"
"8733","","","","","","","127","127","127","68.02908325195312","68.02908325195312","68.02908325195312"
"8740","","","","","","","127","127","127","67.09754180908203","67.09754180908203","67.09754180908203"
"8758","","","","","","","126","126","126","68.0584716796875","68.0584716796875","68.0584716796875"
"8776","","","","","","","127","127","127","64.79910278320312","64.79910278320312","64.79910278320312"
"8818","","","","","","","128","128","128","63.3797721862793","63.3797721862793","63.3797721862793"
"8832","","","","","","","128","128","128","66.88322448730469","66.88322448730469","66.88322448730469"
"8839","","","","","","","128","128","128","67.05342864990234","67.05342864990234","67.05342864990234"
"8854","","","","","","","127","127","127","69.09153747558594","69.09153747558594","69.09153747558594"
"8874","","","","","","","128","128","128","64.7601089477539","64.7601089477539","64.7601089477539"
"8914","","","","","","","129","129","129","65.65203094482422","65.65203094482422","65.65203094482422"
"8932","","","","","","","129","129","129","66.99600219726562","66.99600219726562","66.99600219726562"
"8937","","","","","","","129","129","129","66.729736328125","66.729736328125","66.729736328125"
"8952","","","","","","","128","128","128","66.7226791381836","66.7226791381836","66.7226791381836"
"8971","","","","","","","129","129","129","65.61531066894531","65.61531066894531","65.61531066894531"
"9013","","","","","","","130","130","130","63.41543960571289","63.41543960571289","63.41543960571289"
"9031","","","","","","","130","130","130","65.97608184814453","65.97608184814453","65.97608184814453"
"9035","","","","","","","130","130","130","66.49591064453125","66.49591064453125","66.49591064453125"
"9049","","","","","","","129","129","129","66.83170318603516","66.83170318603516","66.83170318603516"
"9064","","","","","","","130","130","130","67.14981842041016","67.14981842041016","67.14981842041016"
"9112","","","","","","","131","131","131","62.815643310546875","62.815643310546875","62.815643310546875"
"9131","","","","","","","131","131","131","64.8921890258789","64.8921890258789","64.8921890258789"
"9135","","","","","","","131","131","131","66.48052978515625","66.48052978515625","66.48052978515625"
"9148","","","","","","","130","130","130","65.67367553710938","65.67367553710938","65.67367553710938"
"9161","","","","","","","131","131","131","66.78492736816406","66.78492736816406","66.78492736816406"
"9209","","","","","","","132","132","132","63.26848602294922","63.26848602294922","63.26848602294922"
"9231","","","","","","","132","132","132","65.79591369628906","65.79591369628906","65.79591369628906"
"9235","","","","","","","132","132","132","65.68801879882812","65.68801879882812","65.68801879882812"
"9248","","","","","","","131","131","131","64.95433044433594","64.95433044433594","64.95433044433594"
"9256","","","","","","","132","132","132","67.4819564819336","67.4819564819336","67.4819564819336"
"9304","","","","","","","133","133","133","65.42595672607422","65.42595672607422","65.42595672607422"
"9330","","","","","","","133","133","133","63.999385833740234","63.999385833740234","63.999385833740234"
"9332","","","","","","","133","133","133","66.08454895019531","66.08454895019531","66.08454895019531"
"9348","","","","","","","132","132","132","64.53143310546875","64.53143310546875","64.53143310546875"
"9354","","","","","","","133","133","133","65.85315704345703","65.85315704345703","65.85315704345703"
"9402","","","","","","","134","134","134","65.1928482055664","65.1928482055664","65.1928482055664"
"9429","","","","","","","134","134","134","63.177589416503906","63.177589416503906","63.177589416503906"
"9431","","","","","","","134","134","134","64.83905029296875","64.83905029296875","64.83905029296875"
"9448","","","","","","","133","133","133","62.81027603149414","62.81027603149414","62.81027603149414"
"9453","","","","","","","134","134","134","65.2341537475586","65.2341537475586","65.2341537475586"
"9500","","","","","","","135","135","135","64.95635223388672","64.95635223388672","64.95635223388672"
"9529","","","","","","","135","135","135","63.83177947998047","63.83177947998047","63.83177947998047"
"9531","","","","","","","135","135","135","65.73357391357422","65.73357391357422","65.73357391357422"
"9548","","","","","","","134","134","134","63.05770492553711","63.05770492553711","63.05770492553711"
"9552","","","","","","","135","135","135","65.55693817138672","65.55693817138672","65.55693817138672"
"9593","","","","","","","136","136","136","65.69486236572266","65.69486236572266","65.69486236572266"
"9628","","","","","","","136","136","136","64.01458740234375","64.01458740234375","64.01458740234375"
"9630","","","","","","","136","136","136","65.26181030273438","65.26181030273438","65.26181030273438"
"9648","","","","","","","135","135","135","62.76365280151367","62.76365280151367","62.76365280151367"
"9651","","","","","","","136","136","136","65.68278503417969","65.68278503417969","65.68278503417969"
"9692","","","","","","","137","137","137","63.67375183105469","63.67375183105469","63.67375183105469"
"9728","","","","","","","137","137","137","64.17557525634766","64.17557525634766","64.17557525634766"
"9730","","","","","","","137","137","137","65.01061248779297","65.01061248779297","65.01061248779297"
"9748","","","","","","","136","136","136","62.132328033447266","62.132328033447266","62.132328033447266"
"9749","","","","","","","137","137","137","64.0898208618164","64.0898208618164","64.0898208618164"
"9790","","","","","","","138","138","138","62.54246520996094","62.54246520996094","62.54246520996094"
"9828","","","","","","","138","138","138","63.37968063354492","63.37968063354492","63.37968063354492"
"9829","","","","","","","138","138","138","64.81393432617188","64.81393432617188","64.81393432617188"
"9846","","","","","","","138","138","138","61.157142639160156","61.157142639160156","61.157142639160156"
"9848","","","","","","","137","137","137","62.498085021972656","62.498085021972656","62.498085021972656"
"9890","","","","","","","139","139","139","61.80070877075195","61.80070877075195","61.80070877075195"
"9928","","","","","","","139","139","139","63.37599182128906","63.37599182128906","63.37599182128906"
"9929","","","","","","","139","139","139","64.19315338134766","64.19315338134766","64.19315338134766"
"9941","","","","","","","139","139","139","64.01732635498047","64.01732635498047","64.01732635498047"
"9948","","","","","","","138","138","138","63.592166900634766","63.592166900634766","63.592166900634766"
"9990","","","","","","","140","140","140","63.0401496887207","63.0401496887207","63.0401496887207"
"10028","","","","","","","140","140","140","62.663578033447266","62.663578033447266","62.663578033447266"
"10029","","","","","","","140","140","140","64.69992065429688","64.69992065429688","64.69992065429688"
"10037","","","","","","","140","140","140","65.63934326171875","65.63934326171875","65.63934326171875"
"10048","","","","","","","139","139","139","62.57881546020508","62.57881546020508","62.57881546020508"
"10090","","","","","","","141","141","141","62.263038635253906","62.263038635253906","62.263038635253906"
"10127","","","","","","","141","141","141","62.80281448364258","62.80281448364258","62.80281448364258"
"10129","","","","","","","141","141","141","63.75865173339844","63.75865173339844","63.75865173339844"
"10135","","","","","","","141","141","141","64.85358428955078","64.85358428955078","64.85358428955078"
"10147","","","","","","","140","140","140","62.132476806640625","62.132476806640625","62.132476806640625"
"10190","","","","","","","142","142","142","61.736759185791016","61.736759185791016","61.736759185791016"
"10227","","","","","","","142","142","142","63.166011810302734","63.166011810302734","63.166011810302734"
"10229","","","","","","","142","142","142","63.23011779785156","63.23011779785156","63.23011779785156"
"10235","","","","","","","142","142","142","64.74713897705078","64.74713897705078","64.74713897705078"
"10247","","","","","","","141","141","141","63.01306915283203","63.01306915283203","63.01306915283203"
"10288","","","","","","","143","143","143","62.45233917236328","62.45233917236328","62.45233917236328"
"10326","","","","","","","143","143","143","62.12038040161133","62.12038040161133","62.12038040161133"
"10329","","","","","","","143","143","143","63.35197830200195","63.35197830200195","63.35197830200195"
"10333","","","","","","","143","143","143","64.85813903808594","64.85813903808594","64.85813903808594"
"10347","","","","","","","142","142","142","62.46969985961914","62.46969985961914","62.46969985961914"
"10387","","","","","","","144","144","144","62.00312805175781","62.00312805175781","62.00312805175781"
"10426","","","","","","","144","144","144","62.110599517822266","62.110599517822266","62.110599517822266"
"10428","","","","","","","144","144","144","63.35823440551758","63.35823440551758","63.35823440551758"
"10430","","","","","","","144","144","144","64.16885375976562","64.16885375976562","64.16885375976562"
"10447","","","","","","","143","143","143","62.28364944458008","62.28364944458008","62.28364944458008"
"10487","","","","","","","145","145","145","61.84303283691406","61.84303283691406","61.84303283691406"
"10525","","","","","","","145","145","145","61.55297088623047","61.55297088623047","61.55297088623047"
"10528","","","","","","","145","145","145","62.50101852416992","62.50101852416992","62.50101852416992"
"10529","","","","","","","145","145","145","63.118770599365234","63.118770599365234","63.118770599365234"
"10547","","","","","","","144","144","144","62.21289825439453","62.21289825439453","62.21289825439453"
"10587","","","","","","","146","146","146","61.43927764892578","61.43927764892578","61.43927764892578"
"10625","","","","","","","146","146","146","62.73037147521973","62.21272659301758","63.248016357421875"
"10628","","","","","","","146","146","146","62.21893310546875","62.21893310546875","62.21893310546875"
"10647","","","","","","","145","145","145","61.924068450927734","61.924068450927734","61.924068450927734"
"10687","","","","","","","147","147","147","61.32876205444336","61.32876205444336","61.32876205444336"
"10722","","","","","","","147","147","147","62.55827331542969","62.55827331542969","62.55827331542969"
"10725","","","","","","","147","147","147","61.651100158691406","61.651100158691406","61.651100158691406"
"10728","","","","","","","147","147","147","62.34775924682617","62.34775924682617","62.34775924682617"
"10747","","","","","","","146","146","146","61.63356399536133","61.63356399536133","61.63356399536133"
"10786","","","","","","","148","148","148","61.81415557861328","61.81415557861328","61.81415557861328"
"10821","","","","","","","148","148","148","61.832672119140625","61.832672119140625","61.832672119140625"
"10825","","","","","","","148","148","148","61.715843200683594","61.715843200683594","61.715843200683594"
"10828","","","","","","","148","148","148","61.95705795288086","61.95705795288086","61.95705795288086"
"10847","","","","","","","147","147","147","61.89812088012695","61.89812088012695","61.89812088012695"
"10885","","","","","","","149","149","149","62.467960357666016","62.467960357666016","62.467960357666016"
"10921","","","","","","","149","149","149","61.73005294799805","61.73005294799805","61.73005294799805"
"10925","","","","","","","149","149","149","60.886932373046875","60.886932373046875","60.886932373046875"
"10928","","","","","","","149","149","149","61.29782485961914","61.29782485961914","61.29782485961914"
"10947","","","","","","","148","148","148","61.525875091552734","61.525875091552734","61.525875091552734"
"10985","","","","","","","150","150","150","61.70012283325195","61.70012283325195","61.70012283325195"
"11020","","","","","","","150","150","150","62.300941467285156","62.300941467285156","62.300941467285156"
"11025","","","","","","","150","150","150","61.16733932495117","61.16733932495117","61.16733932495117"
"11028","","","","","","","150","150","150","61.27534103393555","61.27534103393555","61.27534103393555"
"11047","","","","","","","149","149","149","61.95296096801758","61.95296096801758","61.95296096801758"
"11085","","","","","","","151","151","151","61.407066345214844","61.407066345214844","61.407066345214844"
"11119","","","","","","","151","151","151","62.1737060546875","62.1737060546875","62.1737060546875"
"11125","","","","","","","151","151","151","61.16151809692383","61.16151809692383","61.16151809692383"
"11128","","","","","","","151","151","151","61.705238342285156","61.705238342285156","61.705238342285156"
"11147","","","","","","","150","150","150","61.47650146484375","61.47650146484375","61.47650146484375"
"11185","","","","","","","152","152","152","61.41697692871094","61.41697692871094","61.41697692871094"
"11218","","","","","","","152","152","152","61.641021728515625","61.641021728515625","61.641021728515625"
"11225","","","","","","","152","152","152","61.106956481933594","61.106956481933594","61.106956481933594"
"11228","","","","","","","152","152","152","61.53475570678711","61.53475570678711","61.53475570678711"
"11247","","","","","","","151","151","151","61.09699249267578","61.09699249267578","61.09699249267578"
"11285","","","","","","","153","153","153","61.8621711730957","61.8621711730957","61.8621711730957"
"11318","","","","","","","153","153","153","61.7938346862793","61.7938346862793","61.7938346862793"
"11325","","","","","","","153","153","153","61.44789123535156","61.44789123535156","61.44789123535156"
"11328","","","","","","","153","153","153","61.343170166015625","61.343170166015625","61.343170166015625"
"11347","","","","","","","152","152","152","61.03935623168945","61.03935623168945","61.03935623168945"
"11385","","","","","","","154","154","154","61.252586364746094","61.252586364746094","61.252586364746094"
"11417","","","","","","","154","154","154","61.348636627197266","61.348636627197266","61.348636627197266"
"11425","","","","","","","154","154","154","61.47117614746094","61.47117614746094","61.47117614746094"
"11428","","","","","","","154","154","154","61.11456298828125","61.11456298828125","61.11456298828125"
"11447","","","","","","","153","153","153","61.77458953857422","61.77458953857422","61.77458953857422"
"11485","","","","","","","155","155","155","61.31599426269531","61.31599426269531","61.31599426269531"
"11517","","","","","","","155","155","155","61.33214569091797","61.33214569091797","61.33214569091797"
"11525","","","","","","","155","155","155","61.24102783203125","61.24102783203125","61.24102783203125"
